Time,Accel. Lat (m/s2),Accel. Long (m/s2),Airmass (g/stk),Airmass SP (g/stk),Ambient Press (kpa),Ambient Temp (°C),Battery Volts (V),Boost (psi),Calc TQ (nm),Calc HP (hp),Comb Mode (),Coolant Temp (°C),Cruise (),DV Position (%),EOI Actual (°),EOI Limit (°),Engine Speed (rpm),Eth Content (%),Exh Cam Position (°),Exh Flow Factor (),Exh Pres Desired (kpa),FP DI (kpa),FP DI SP (kpa),FP MPI (kpa),FP MPI SP (kpa),Fuel Flow (mg/stk),Fuel Flow SP (mg/stk),Fuel Split MPI (),Fuel Trim (%),Gear (gear),HPFP Eff Vol (%),IAT (°C),Ign Table (°),Ign Avg (°),Inj PW DI (ms),Inj PW MPI (ms),Intake Cam Pos (°),Intake Flow Fact (),Knock Avg (°),Knock Cyl 1 (°),Knock Cyl 2 (°),Knock Cyl 3 (°),Knock Cyl 4 (°),Lambda (l),Lambda SP (l),LPFP Duty (%),LTFT (%),MAP (kpa),MAP SP (kpa),Misfires (),Oil Temp (°C),Pedal Pos (%),Port Flap Pos (%),PUT (kpa),PUT SP (kpa),SOI Actual (°),SOI Limit (°),STFT (%),Torque (Nm),Torque Lim (),Torque Req (Nm),TPS (%),Trans Temp (°C),Turbo Speed (rpm),Valve Lift Pos (),Vehicle Speed (km/h),WG Flow Des (kg/hr),WG I Value (%),WG P-D Value (%),WG Pos Base (%),WG Pos Final (%),WG Voltage (V),WG modifier (%),Active (),Slowest Wheel (km/h),Fastest Wheel (km/h),Wheel Slip (km/h),P (),I (),D (),PID (),WG pull (%),Ignition pull (km/h),Slip ramp (km/h),Slip target (km/h),RPM Limit Off (rpm),RPM Limit Soft (rpm),RPM Limit Medium (rpm),RPM Limit Hard (rpm),Cut type (rpm),Cut pattern (rpm),Cut position (rpm),Wheel Angle (),SimosTools [R1.00:2023_3_4:SL 29.33 HSL CBRICK SWG is38 - moar timing.bin]
650.679,-0.386615,3.2623048,1.6300752,1.699991,92.788155,-8.27067,14.566262,27.217922,483.10846,296.49454,0.0,99.248146,0.0,0.0,313.125,199.125,4417.6909000000005,17.254902,-9.4375,1.3688965,496.734,17455.398,20000.502,1100.0834,499.89316,150.94923,152.03017,0.0,7.0312495,4.0,99.998474,-4.511281,-1.8749976,1.1249986,9.816,0.0,12.8828125,1.0146484,0.0,0.0,0.0,0.0,0.0,0.8222656,0.8232422,74.850464,-0.78125006,280.30792,290.0,0.0,88.99582,99.90234,0.0,281.1982,279.99588,570.375,649.875,7.8124995,453.625,0.0,500.0,79.82713,31.999992,195.28198,0.0,138.47,304.40625,0.79956055,-0.6713867,49.145508,49.19586,1.8188477,-12.341309,0.0,133.91,138.58,4.669998,-1.59,0.0,0.4,0.0,0.0,0.0,0.0,6.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1593772,0
650.7,-0.349292,3.254922,1.6283808,1.699991,92.78698,-8.27067,14.561618,27.204975,481.17908,295.58047,0.0,99.248146,0.0,0.0,315.75,199.125,4419.0105,17.254902,-9.4140625,1.3688965,497.28125,17469.197,20000.502,1100.0834,499.89316,151.26715,151.01282,0.0,7.0312495,4.0,99.998474,-4.511281,-1.8749976,1.1249986,9.76,0.0,12.9453125,1.0252686,0.0,0.0,0.0,0.0,0.0,0.82128906,0.8222656,74.850464,-0.78125006,280.39307,290.0,0.0,88.99624,99.90234,0.0,281.2397,279.99588,571.5,649.875,7.8124995,452.96875,0.0,499.78125,79.82713,31.999992,195.4773,0.0,138.44,307.59375,0.7873535,-0.98876953,49.07837,48.805237,1.8115234,-12.341309,0.0,133.95,139.41,5.4600067,-0.81,0.0,0.4,0.0,0.0,0.0,0.0,6.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2031273,0
650.721,-0.3194336,3.233219,1.6183878,1.6999909,92.78592,-8.27067,14.570086,27.217484,480.91113,296.563,0.0,99.248146,0.0,0.0,313.5,199.125,4422.6394,17.254902,-9.359375,1.3707275,497.96118,17362.531,20000.502,1100.0834,499.89316,151.58507,151.0552,0.0,7.0312495,4.0,99.998474,-4.511281,-1.8749976,1.1249986,9.812,0.0,12.9296875,1.0352783,0.0,0.0,0.0,0.0,0.0,0.82128906,0.8222656,74.850464,-0.78125006,279.75702,290.0,0.0,88.99661,99.90234,0.0,280.6012,279.99588,571.875,649.875,7.8124995,452.59375,0.0,499.59375,79.82713,31.999992,195.69702,0.0,139.28,310.59375,0.77819824,-0.9552002,49.005127,48.93036,1.8164062,-12.341309,0.0,134.06,140.06,6.0,-0.28,0.0,-0.32,0.0,0.0,0.0,0.0,6.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2468773,0
650.739,-0.2955469,3.2057877,1.6210707,1.6999909,92.784966,-8.27067,14.576013,27.125345,479.21088,298.40573,0.0,99.248146,0.0,0.0,315.0,199.5,4436.4952,17.254902,-9.296875,1.3721924,499.03082,17368.37,20000.502,1100.0834,499.89316,151.58507,150.75847,0.0,7.0312495,4.0,99.998474,-4.511281,-1.4999981,1.4999981,9.78,0.0,12.6171875,1.0539551,0.0,0.0,0.0,0.0,0.0,0.8222656,0.8222656,74.850464,-0.78125006,279.7811,290.0,0.0,88.99695,99.90234,0.0,280.65094,279.99588,574.5,649.875,7.8124995,454.84375,0.0,499.78125,79.82713,31.999992,195.97778,0.0,139.65,316.1875,0.76293945,-1.184082,48.87085,48.606873,1.8115234,-12.341309,0.0,134.48,140.16,5.680008,-0.63,0.0,0.16,0.0,0.0,0.0,0.0,6.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2906275,0
650.758,-0.27643752,3.1760652,1.6205266,1.699991,92.78411,-8.27067,14.568443,27.128962,477.6353,297.1566,0.0,99.248146,0.0,0.0,315.0,199.5,4439.4643,17.254902,-9.21875,1.371521,498.79037,17382.697,20000.502,1100.0834,499.89316,151.58507,150.75847,0.0,7.0312495,4.0,99.998474,-4.511281,-1.4999981,1.4999981,9.78,0.0,12.59375,1.0522461,0.0,0.0,0.0,0.0,0.0,0.8232422,0.8222656,74.850464,-0.78125006,280.10104,290.0,0.0,88.99725,99.90234,0.0,280.88312,279.99588,574.5,649.875,7.8124995,454.40625,0.0,499.875,79.82713,31.999992,195.77026,0.0,140.07,315.6875,0.75683594,-0.5340576,48.895264,49.409485,1.8164062,-12.341309,0.0,134.57,140.75,6.1799927,-0.11,0.0,0.32,0.0,0.0,0.0,0.0,6.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2906275,0
650.778,-0.28115,3.1454263,1.6161503,1.699991,92.78252,-8.27067,14.563145,27.175611,475.96854,296.52032,0.0,99.248146,0.0,0.0,315.0,199.5,4452.6603000000005,17.254902,-9.1171875,1.3723145,499.0723,17382.697,20000.502,1100.0834,499.89316,151.58507,150.99162,0.0,7.0312495,4.0,99.998474,-4.511281,-1.4999981,1.4999981,9.816,0.0,12.578125,1.0579224,0.0,0.0,0.0,0.0,0.0,0.8232422,0.8222656,74.850464,-0.78125006,279.3113,290.0,0.0,88.99753,99.90234,0.0,280.1866,279.99588,576.375,649.875,7.8124995,455.09375,0.0,500.1875,79.82713,31.999992,195.60547,0.0,140.58,317.375,0.75683594,0.07324219,48.87085,49.913025,1.8237305,-12.341309,0.0,134.97,140.63,5.6600037,-0.66,0.0,0.24,0.0,0.0,0.0,0.0,6.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2906275,0
650.8,-0.26492003,3.1519206,1.6223253,1.699991,92.78108,-8.27067,14.559436,27.061247,474.37872,295.99582,0.0,99.248146,0.0,0.0,315.75,199.5,4452.0005,17.254902,-9.1484375,1.369751,498.69916,17388.004,20000.502,1100.0834,499.89316,151.58507,150.41936,0.0,7.0312495,4.0,99.998474,-4.511281,-1.4999981,1.4999981,9.8,0.0,12.5859375,1.050293,0.0,0.0,0.0,0.0,0.0,0.8222656,0.8222656,74.850464,-0.78125006,280.005,290.0,0.0,88.99777,99.90234,0.0,280.88312,279.99588,576.375,649.875,7.8124995,454.84375,0.0,500.09375,79.82713,31.999992,195.8313,0.0,140.47,315.09375,0.7446289,-0.69885254,48.919678,49.24469,1.8164062,-12.341309,0.0,134.95,140.16,5.2100067,-1.09,0.0,-0.32,0.0,0.0,0.0,0.0,6.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2906275,0
650.819,-0.27193603,3.1732683,1.6253664,1.699991,92.77979,-8.27067,14.574417,27.162075,476.49478,296.447,0.0,99.248146,0.0,0.0,316.125,199.5,4465.8563,17.254902,-9.21875,1.3682861,498.1602,17526.51,20000.502,1100.0834,499.89316,151.58507,150.56772,0.0,7.0312495,4.0,99.998474,-4.511281,-1.4999981,1.4999981,9.796,0.0,12.3203125,1.0483398,0.0,0.0,0.0,0.0,0.0,0.8232422,0.8222656,74.850464,-0.78125006,280.58435,290.0,0.0,88.99799,99.90234,0.0,281.46356,279.99588,576.375,649.875,7.8124995,455.09375,0.0,500.09375,79.82713,31.999992,195.86182,0.0,140.18,314.5,0.7232666,-1.4556885,48.9563,48.46649,1.8212891,-12.341309,0.0,135.37,139.64,4.2700043,-2.03,0.0,-1.44,0.0,0.0,0.0,0.0,6.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2906275,0
650.838,-0.25754884,3.2193074,1.628767,1.699991,92.778625,-8.27067,14.579045,27.246292,478.3312,297.0526,0.0,99.248146,0.0,0.0,316.125,199.5,4472.124400000001,17.254902,-9.53125,1.3658447,497.28125,17451.154,20000.502,1100.0834,499.89316,151.26715,151.52148,0.0,7.0312495,4.0,99.998474,-4.511281,-1.8749976,1.4999981,9.796,0.0,12.265625,1.0419922,0.0,0.0,0.0,0.0,0.0,0.8222656,0.8222656,74.850464,-0.78125006,280.82584,290.0,0.0,88.99819,99.90234,0.0,281.6128,279.99588,576.375,649.875,7.8124995,455.25,0.0,500.09375,79.82713,31.999992,195.76416,0.0,139.68,312.59375,0.70495605,-1.5136719,49.023438,48.41461,1.8164062,-12.341309,0.0,135.56,139.95,4.3899994,-1.92,0.0,0.32,0.0,0.0,0.0,0.0,6.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3562526,0
650.858,-0.26603907,3.275223,1.6222048,1.699991,92.778404,-8.27067,14.582285,27.281357,482.07782,298.2294,0.0,99.248146,0.0,0.0,315.375,199.125,4475.7533,17.254902,-9.3671875,1.3656006,497.7456,17465.482,20000.502,1100.0834,499.89316,151.58507,150.75847,0.0,7.0312495,4.0,99.998474,-4.511281,-1.4999981,1.1249986,9.84,0.0,12.25,1.0498657,0.0,0.0,0.0,0.0,0.0,0.8232422,0.8222656,74.850464,-0.78125006,280.11243,290.0,0.0,88.998375,99.90234,0.0,280.88312,279.99588,575.625,649.875,7.8124995,452.625,0.0,499.875,79.82713,31.999992,195.6665,0.0,139.88,314.96875,0.692749,-0.12207031,48.962402,49.702454,1.8188477,-12.341309,0.0,135.67,140.48,4.8099976,-1.49,0.0,0.48,0.0,0.0,0.0,0.0,6.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2906275,0
650.878,-0.27283126,3.2975893,1.6245304,1.699991,92.778206,-8.27067,14.584553,27.177889,486.11182,301.7481,0.0,99.248146,0.0,0.0,315.75,199.5,4482.3513,17.254902,-9.4375,1.369812,498.72403,17451.154,20000.502,1100.0834,499.89316,151.58507,151.26715,0.0,7.0312495,4.0,99.998474,-4.511281,-1.4999981,1.4999981,9.764,0.0,12.1953125,1.0519409,0.0,0.0,0.0,0.0,0.0,0.8222656,0.8222656,74.850464,-0.78125006,280.41623,290.0,0.0,88.998535,99.90234,0.0,281.2894,279.99588,573.75,649.875,7.8124995,455.28125,0.0,500.09375,79.82713,31.999992,195.90454,0.0,140.42,315.59375,0.6866455,-0.8605957,48.931885,49.061584,1.8115234,-12.341309,0.0,135.87,140.48,4.6100006,-1.7,0.0,0.08,0.0,0.0,0.0,0.0,6.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3562526,0
650.9,-0.23826501,3.3065357,1.6176617,1.6999911,92.77802,-8.27067,14.58614,27.22199,486.59747,302.59576,0.0,99.248146,0.0,0.0,317.625,199.5,4480.7018,17.254902,-9.34375,1.3737183,500.1502,17445.848,20000.502,1100.0834,499.89316,151.903,151.35193,0.0,7.0312495,4.0,99.998474,-4.511281,-1.4999981,1.4999981,9.7,0.0,12.078125,1.0703735,0.0,0.0,0.0,0.0,0.0,0.82421875,0.82128906,74.850464,-0.78125006,279.90472,290.0,0.0,88.99868,99.90234,0.0,280.7753,279.99588,576.375,649.875,7.8124995,454.28125,0.0,499.59375,79.82713,31.999992,196.04492,0.0,140.5,321.125,0.680542,-0.5645752,48.779297,49.198914,1.8164062,-12.341309,0.0,135.82,140.54,4.719986,-1.58,0.0,-0.32,0.0,0.0,0.0,0.0,6.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2906275,0
650.919,-0.210612,3.2538643,1.6187394,1.699991,92.77786,-8.27067,14.59311,27.147804,486.1705,304.85422,0.0,99.248146,0.0,0.0,317.625,199.5,4479.0523,17.254902,-9.203125,1.3737183,500.1502,17464.951,20000.502,1100.0834,499.89316,151.903,151.0976,0.0,7.0312495,4.0,99.998474,-4.511281,-1.4999981,1.4999981,9.7,0.0,12.015625,1.0651855,0.0,0.0,0.0,0.0,0.0,0.8222656,0.82128906,74.850464,-0.78125006,280.12814,290.0,0.0,88.99881,99.90234,0.0,281.05725,279.99588,576.375,649.875,7.8124995,454.21875,0.0,500.1875,79.82713,31.999992,196.11206,0.0,140.55,319.5625,0.6744385,-0.75683594,48.80371,49.116516,1.8115234,-12.341309,0.0,135.77,141.08,5.3099976,-0.99,0.0,-0.08,0.0,0.0,0.0,0.0,6.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2906275,0
650.938,-0.1884896,3.2140458,1.612925,1.6999911,92.77772,-8.27067,14.597989,27.18024,480.26016,300.7438,0.0,99.248146,0.0,0.0,317.625,199.5,4507.093800000001,17.254902,-9.0859375,1.3741455,500.29947,17476.625,20000.502,1100.0834,499.89316,151.903,151.03401,0.0,7.0312495,4.0,99.998474,-4.511281,-1.4999981,1.4999981,9.752,0.0,12.0390625,1.0672607,0.0,0.0,0.0,0.0,0.0,0.82421875,0.82128906,74.850464,-0.78125006,279.53568,290.0,0.0,88.99893,99.90234,0.0,280.23636,279.99588,578.625,649.875,7.8124995,454.09375,0.0,500.0,79.82713,31.999992,195.98999,0.0,140.9,320.1875,0.6744385,0.21057129,48.754883,49.99237,1.8139648,-12.341309,0.0,136.62,141.89,5.2700043,-1.04,0.0,-0.08,0.0,0.0,0.0,0.0,6.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3562526,0
650.958,-0.17079169,3.1981182,1.6179242,1.699991,92.776764,-8.27067,14.595546,27.094423,478.44443,300.41235,0.0,99.248146,0.0,0.0,317.625,199.5,4509.733,17.254902,-8.734375,1.3770142,501.3525,17514.834,20000.502,1100.0834,499.89316,152.19972,150.77966,0.0,7.0312495,4.0,99.998474,-4.511281,-1.4999981,1.4999981,9.772,0.0,12.28125,1.0778809,0.0,0.0,0.0,0.0,0.0,0.8203125,0.82128906,74.850464,-0.78125006,279.7781,290.0,0.0,88.99904,99.90234,0.0,280.65094,279.99588,579.375,649.875,7.8124995,454.03125,0.0,500.09375,79.82713,31.999992,196.41724,0.0,141.9,323.375,0.6652832,-0.5187988,48.706055,49.284363,1.8115234,-12.341309,0.0,136.7,142.32,5.6200104,-0.68,0.0,0.4,0.0,0.0,0.0,0.0,6.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2906275,0
650.978,-0.17663336,3.1729975,1.618513,1.6999909,92.7759,-8.27067,14.593835,27.129719,479.37393,301.8704,0.0,99.248146,0.0,0.0,316.5,199.5,4516.6609,17.254902,-8.8671875,1.3792725,502.72894,17510.59,20000.502,1100.0834,499.89316,152.51764,151.4367,0.0,7.0312495,4.0,99.998474,-4.511281,-1.4999981,1.4999981,9.82,0.0,12.1796875,1.0942383,0.0,0.0,0.0,0.0,0.0,0.8222656,0.8203125,74.850464,-0.78125006,279.9764,290.0,0.0,88.99914,99.90234,0.0,280.97433,279.9793,581.625,649.875,7.8124995,452.53125,0.0,499.5,79.82713,31.999992,196.8811,0.0,142.29,328.28125,0.6561279,-0.90026855,48.7854,49.009705,1.8139648,-12.341309,0.0,136.91,142.32,5.4100037,-0.89,0.0,-0.16,0.0,0.0,0.0,0.0,6.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2906275,0
651.002,-0.14130668,3.181699,1.6161815,1.699991,92.77512,-8.27067,14.592637,27.158604,477.35703,302.5427,0.0,99.248146,0.0,0.0,316.5,199.5,4530.1868,17.254902,-9.3359375,1.3782349,502.3558,17519.611,20000.502,1100.0834,499.89316,152.19972,151.26715,0.0,7.0312495,4.0,99.998474,-4.511281,-1.4999981,1.4999981,9.82,0.0,12.265625,1.0899048,0.0,0.0,0.0,0.0,0.0,0.81933594,0.82128906,74.850464,-0.78125006,279.45728,290.0,0.0,88.99922,99.90234,0.0,280.4188,279.95444,581.625,649.875,7.8124995,453.0,0.0,500.28125,79.82713,31.999992,196.61865,0.0,142.31,326.96875,0.6530762,-0.20446777,48.693848,49.684143,1.8115234,-12.341309,0.0,137.32,142.32,5.0,-1.3,0.0,-0.48,0.0,0.0,0.0,0.0,6.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2906275,0
651.021,-0.13304535,3.1664298,1.6116701,1.699991,92.77443,-8.27067,14.597658,27.083387,479.57916,303.21085,0.0,99.248146,0.0,0.0,319.875,199.5,4534.4755,17.254902,-9.375,1.3762817,502.20657,17476.625,20000.502,1100.0834,499.89316,152.51764,150.82207,0.0,7.0312495,4.0,99.998474,-4.511281,-1.4999981,1.4999981,9.704,0.0,12.3671875,1.0933228,0.0,0.0,0.0,0.0,0.0,0.82128906,0.8203125,74.850464,-0.78125006,279.29633,290.0,0.0,88.9993,99.90234,0.0,280.13687,279.92957,582.375,649.875,7.8124995,452.53125,0.0,499.875,79.82713,31.999992,196.58813,0.0,142.34,328.0,0.64697266,-0.08544922,48.791504,49.882507,1.8139648,-12.341309,0.0,137.45,142.72,5.2700043,-1.02,0.0,-1.04,0.0,0.0,0.0,0.0,6.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2468773,0
651.038,-0.106436275,3.179072,1.6137087,1.699991,92.7738,-8.27067,14.601173,27.06013,477.38486,302.6943,0.0,99.248146,0.0,0.0,318.0,199.5,4541.0735,17.254902,-9.2578125,1.3761597,502.15683,17539.246,20000.502,1100.0834,499.89316,152.51764,150.6313,0.0,7.0312495,4.0,99.998474,-4.511281,-1.4999981,1.4999981,9.772,0.0,12.4453125,1.09375,0.0,0.0,0.0,0.0,0.0,0.8183594,0.8203125,74.850464,-0.78125006,279.62463,290.0,0.0,88.99937,99.90234,0.0,280.55975,279.9047,582.375,649.875,7.8124995,452.875,0.0,500.1875,79.82713,31.999992,196.75903,0.0,142.73,328.125,0.64086914,-0.45776367,48.791504,49.601746,1.8115234,-12.341309,0.0,137.65,143.36,5.7100067,-0.58,0.0,0.32,0.0,0.0,0.0,0.0,6.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2468773,0
651.058,-0.12514901,3.1841288,1.615792,1.699991,92.77241,-8.27067,14.591915,27.107962,479.86658,304.26785,0.0,99.248146,0.0,0.0,316.5,199.5,4541.0735,17.254902,-9.2421875,1.3779297,502.7953,17529.162,20000.502,1100.0834,499.89316,152.83557,151.33073,0.0,7.0312495,4.0,99.998474,-4.511281,-1.1249986,1.4999981,9.784,0.0,12.5390625,1.1186523,0.0,0.0,0.0,0.0,0.0,0.8183594,0.81933594,74.850464,-0.78125006,279.49268,290.0,0.0,88.99943,99.90234,0.0,280.4602,279.83835,582.375,649.875,7.8124995,455.125,0.0,499.6875,79.82713,31.999992,197.27783,0.0,143.36,335.59375,0.6347656,-0.6347656,49.035645,49.72992,1.8188477,-12.341309,0.0,137.65,143.88,6.230011,-0.06,0.0,0.88,0.0,0.0,0.0,0.0,6.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2468773,0
651.078,-0.14011921,3.1861515,1.6189959,1.6999911,92.77115,-8.27067,14.591293,27.089,480.1095,306.64493,0.0,99.248146,0.0,0.0,316.5,199.875,4554.2695,17.254902,-9.25,1.3789673,503.1684,17657.055,20000.502,1100.0834,499.89316,152.83557,150.14383,0.0,7.0312495,4.0,99.998474,-4.511281,-1.4999981,1.8749976,9.784,0.0,12.6328125,1.1144409,0.0,0.0,0.0,0.0,0.0,0.8183594,0.81933594,74.850464,-0.78125006,279.97247,290.0,0.0,88.99948,99.90234,0.0,280.7173,279.76373,582.375,649.875,7.8124995,457.65625,0.0,500.1875,79.82713,31.999992,197.43042,0.0,143.84,334.34375,0.6347656,-0.53100586,48.97461,49.925232,1.8164062,-12.341309,0.0,138.05,143.88,5.830002,-0.48,0.0,0.24,0.0,0.0,0.0,0.0,6.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2468773,0
651.1,-0.15209538,3.1682107,1.6131427,1.699991,92.77002,-8.27067,14.590858,27.158772,480.72018,306.69772,0.0,99.248146,0.0,0.0,315.75,199.5,4558.2283,17.254902,-9.1796875,1.3781128,503.42545,17674.035,20000.502,1100.0834,499.89316,152.83557,150.05905,0.0,7.0312495,4.0,99.998474,-4.511281,-1.1249986,1.4999981,9.784,0.0,12.9453125,1.1206055,0.0,0.0,0.0,0.0,0.0,0.8203125,0.81933594,74.850464,-0.78125006,279.12,290.0,0.0,88.999535,99.90234,0.0,280.01248,279.7057,582.75,649.875,7.8124995,454.71875,0.0,499.78125,79.82713,31.999992,197.26562,0.0,143.67,336.1875,0.6286621,-0.23803711,49.053955,50.23651,1.8188477,-12.341309,0.0,138.17,144.22,6.050003,-0.24,0.0,0.24,0.0,0.0,0.0,0.0,6.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2468773,0
651.119,-0.1616763,3.1610343,1.6156049,1.6999911,92.769005,-8.27067,14.590554,27.035242,478.32764,305.90955,0.0,99.248146,0.0,0.0,319.125,199.875,4563.1768,17.254902,-9.0859375,1.3781128,503.42545,17607.701,20000.502,1100.0834,499.89316,152.83557,150.97043,0.0,7.0312495,4.0,99.998474,-4.511281,-1.1249986,1.8749976,9.656,0.0,13.1328125,1.1201782,0.0,0.0,0.0,0.0,0.0,0.8183594,0.81933594,74.850464,-0.78125006,279.50394,290.0,0.0,88.99958,99.90234,0.0,280.4188,279.64764,582.75,649.875,7.8124995,457.5625,0.0,500.1875,79.82713,31.999992,197.52197,0.0,144.18,336.0625,0.6164551,-0.7385254,49.023438,49.79706,1.8164062,-12.341309,0.0,138.32,144.5,6.1799927,-0.11,0.0,-0.56,0.09,0.2746582,0.0,0.02,6.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2468773,0
651.138,-0.14934105,3.1581638,1.6194732,1.699991,92.76809,-8.27067,14.584481,27.091076,478.93127,306.16122,0.0,99.248146,0.0,0.0,315.375,199.875,4575.0532,17.254902,-8.90625,1.3810425,504.5034,17616.723,20000.502,1100.0834,499.89316,153.15349,152.17853,0.0,7.0312495,4.0,99.998474,-4.511281,-1.1249986,1.8749976,9.768,0.0,13.0625,1.1417847,0.0,0.0,0.0,0.0,0.0,0.81933594,0.81933594,74.850464,-0.78125006,279.10654,290.0,0.0,88.99962,99.90234,0.0,280.00418,279.57303,582.75,649.875,7.8124995,457.03125,0.0,499.59375,79.82713,31.999992,197.96143,0.0,144.37,342.53125,0.6072998,-0.29296875,49.21875,50.428772,1.8212891,-12.341309,0.0,138.68,144.56,5.880005,-0.46,0.0,-0.64,0.07,0.21362305,0.0,0.06,6.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2906275,0
651.158,-0.15947284,3.1570156,1.6269313,1.6999909,92.76643,-8.27067,14.580231,27.033665,478.76437,307.8683,0.0,99.248146,0.0,0.0,315.375,199.875,4575.0532,17.254902,-8.53125,1.3809814,504.47852,17731.879,20000.502,1100.0834,499.89316,153.15349,151.0764,0.0,7.0312495,4.0,99.998474,-4.511281,-1.1249986,1.8749976,9.768,0.0,13.0234375,1.1383057,0.0,0.0,0.0,0.0,0.0,0.8154297,0.81933594,74.850464,-0.78125006,279.89774,290.0,0.0,88.99966,99.90234,0.0,280.65924,279.4901,582.75,649.875,7.8124995,456.75,0.0,499.78125,79.82713,31.999992,198.27881,0.0,144.58,341.5,0.60424805,-0.74157715,49.18213,50.050354,1.8164062,-12.341309,0.0,138.68,145.01,6.330002,0.03,0.0,-0.32,0.07,0.21362305,0.0,0.02,6.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2906275,0
651.178,-0.16757828,3.1565564,1.6217601,1.699991,92.764946,-8.27067,14.571396,27.148664,479.02985,307.90454,0.0,99.248146,0.0,0.0,313.875,199.875,4583.6306,17.254902,-8.4140625,1.3840942,505.61447,17568.432,20000.502,1100.0834,499.89316,153.15349,150.99162,0.0,7.0312495,4.0,99.998474,-4.511281,-1.1249986,1.8749976,9.8,0.0,13.0703125,1.1484985,0.0,0.0,0.0,0.0,0.0,0.81640625,0.81933594,74.850464,-0.78125006,278.82816,290.0,0.0,88.99969,99.90234,0.0,279.69742,279.40717,583.125,649.875,7.8124995,456.875,0.0,499.875,79.82713,31.999992,198.35205,0.0,144.91,344.5625,0.59814453,-0.04272461,49.328613,50.89569,1.8286133,-12.341309,0.0,138.94,145.46,6.5200043,0.16,0.0,0.16,0.05,0.15258789,0.0,0.06,6.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3562526,0
651.199,-0.13406263,3.1376228,1.6230285,1.699991,92.7636,-8.27067,14.565211,26.993687,479.10678,309.36572,0.0,99.248146,0.0,0.0,315.75,199.875,4587.259500000001,17.254902,-8.4140625,1.3843994,505.73056,17544.553,20000.502,1100.0834,499.89316,153.45021,151.35193,0.0,7.0312495,4.0,99.998474,-4.511281,-1.1249986,1.8749976,9.708,0.0,13.0390625,1.1481934,0.0,0.0,0.0,0.0,0.0,0.81640625,0.81933594,74.850464,-0.78125006,278.7174,290.0,0.0,88.99972,99.90234,0.0,279.53156,279.32425,583.125,649.875,7.8124995,456.5,0.0,499.875,79.82713,31.999992,198.58398,0.0,145.45,344.46875,0.592041,-0.5157471,49.291992,50.453186,1.8212891,-12.341309,0.0,139.05,145.81,6.7599945,0.34,0.01,0.56,0.03,0.091552734,0.0,0.02,6.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4437528,0
651.221,-0.1272501,3.1300492,1.6239215,1.699991,92.7624,-8.27067,14.566742,26.977797,477.50763,309.07013,0.0,99.248146,0.0,0.0,313.875,199.875,4596.1668,17.254902,-8.4765625,1.3847046,505.83005,17514.303,20000.502,1100.0834,499.89316,153.15349,151.64865,0.0,7.0312495,4.0,99.998474,-4.511281,-1.1249986,1.8749976,9.76,0.0,12.921875,1.1515503,0.0,0.0,0.0,0.0,0.0,0.8144531,0.81933594,74.850464,-0.78125006,279.11673,290.0,0.0,88.99975,99.90234,0.0,280.0954,279.2662,583.5,649.875,7.8124995,456.46875,0.0,500.0,79.82713,31.999992,198.45581,0.0,145.54,345.46875,0.5859375,-0.69885254,49.243164,50.20294,1.8212891,-12.341309,0.0,139.32,145.53,6.2099915,-0.2,0.01,-0.24,0.15,0.45776367,0.0,0.06,6.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5531279,0
