Time,Accel. Lat (m/s2),Accel. Long (m/s2),Airmass (g/stk),Airmass SP (g/stk),Ambient Press (kpa),Ambient Temp (°C),Battery Volts (V),Boost (psi),Calc TQ (nm),Calc HP (hp),Comb Mode (),Coolant Temp (°C),Cruise (),DV Position (%),EOI Actual (°),EOI Limit (°),Engine Speed (rpm),Eth Content (%),Exh Cam Position (°),Exh Flow Factor (),Exh Pres Desired (kpa),FP DI (kpa),FP DI SP (kpa),FP MPI (kpa),FP MPI SP (kpa),Fuel Flow (mg/stk),Fuel Flow SP (mg/stk),Fuel Split MPI (),Fuel Trim (%),Gear (gear),HPFP Eff Vol (%),IAT (°C),Ign Table (°),Ign Avg (°),Inj PW DI (ms),Inj PW MPI (ms),Intake Cam Pos (°),Intake Flow Fact (),Knock Avg (°),Knock Cyl 1 (°),Knock Cyl 2 (°),Knock Cyl 3 (°),Knock Cyl 4 (°),Lambda (l),Lambda SP (l),LPFP Duty (%),LTFT (%),MAP (kpa),MAP SP (kpa),Misfires (),Oil Temp (°C),Pedal Pos (%),Port Flap Pos (%),PUT (kpa),PUT SP (kpa),SOI Actual (°),SOI Limit (°),STFT (%),Torque (Nm),Torque Lim (),Torque Req (Nm),TPS (%),Trans Temp (°C),Turbo Speed (rpm),Valve Lift Pos (),Vehicle Speed (km/h),WG Flow Des (kg/hr),WG I Value (%),WG P-D Value (%),WG Pos Base (%),WG Pos Final (%),WG Voltage (V),WG modifier (%),Active (),Slowest Wheel (km/h),Fastest Wheel (km/h),Wheel Slip (km/h),P (),I (),D (),PID (),WG pull (%),Ignition pull (km/h),Slip ramp (km/h),Slip target (km/h),RPM Limit Off (rpm),RPM Limit Soft (rpm),RPM Limit Medium (rpm),RPM Limit Hard (rpm),Cut type (rpm),Cut pattern (rpm),Cut position (rpm),Wheel Angle (),SimosTools [R1.00:2023_3_1:SL 29.33 HSL CBRICK SWG is38.bin]
994.787,0.6244037,1.9409025,0.58915645,0.42249674,91.933716,0.7518799,14.400047,5.2023344,474.4549,365.8768,0.0,93.31412,0.0,99.998474,399.375,196.5,5524.0,8.627451,-14.71875,0.2253418,157.76717,19935.76,19350.96,1100.0834,501.75052,39.167953,52.033188,0.0,4.137741,5.0,42.0578,8.237999,17.624977,-2.2499971,3.752,0.0,-6.578125,1.0931396,0.0,0.0,0.0,0.0,0.0,0.8642578,0.796875,68.333435,-1.5625001,116.160255,85.40563,0.0,99.99891,0.0,0.0,220.11285,91.93895,523.125,649.875,6.435193,152.65625,0.0,-37.375,17.27254,42.99997,150.8667,0.0,177.01,327.9375,0.0,-64.8407,22.039795,0.0,1.2402344,-9.625244,0.0,174.36,176.4,2.0399933,-4.66,0.0,0.08,0.0,0.0,0.0,0.0,6.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3406293,0
994.808,0.659523,1.7701111,0.47203177,0.35302028,91.934235,0.7518799,14.404252,3.5146387,461.0661,357.36343,0.0,93.29791,0.0,99.998474,407.625,198.0,5535.0,8.627451,-19.4375,0.15899658,146.33284,19441.174,19077.133,1100.0834,501.48517,31.622612,43.724834,0.0,4.872693,5.0,38.38806,8.241266,18.749975,1.1249986,3.468,0.0,-7.1171875,1.0110474,0.0,0.0,0.0,0.0,0.0,0.85253906,0.82714844,65.64789,-1.5625001,97.34141,76.43538,0.0,99.999016,0.0,0.0,220.75963,91.93895,522.375,649.875,7.1794043,123.78125,0.0,-35.78125,15.872062,42.99997,149.36523,0.0,176.01,303.3125,0.0,-31.49414,22.094727,0.0,1.1254883,-9.625244,0.0,174.69,176.2,1.5099945,-5.18,0.0,0.56,0.0,0.0,0.0,0.0,6.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2968793,0
994.827,0.6876184,1.5517945,0.38686106,0.2895631,91.93471,0.7518799,14.407195,0.7843879,437.26395,339.58972,0.0,93.28494,0.0,99.998474,418.125,198.0,5526.0,8.627451,-20.25,0.1359253,134.98973,19320.71,18803.307,1100.0834,501.48517,18.693796,32.936687,0.0,5.6169043,5.0,32.17926,8.244207,20.249973,0.0,3.132,0.0,-8.46875,0.7064209,0.0,0.0,0.0,0.0,0.0,0.8310547,0.82910156,63.749695,-1.5625001,83.619965,65.992935,0.0,99.999115,0.0,0.0,201.40668,91.93895,522.0,649.875,7.7747736,87.15625,0.0,-34.78125,14.004761,42.99997,138.61084,0.0,176.01,211.9375,0.0,-23.434448,22.052002,0.0,1.0351562,-9.625244,0.0,174.49,175.85,1.3600006,-5.31,0.0,0.4,0.0,0.0,0.0,0.0,6.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2531292,0
994.846,0.7100947,1.2769678,0.32493302,0.22547008,91.935135,0.7518799,14.409255,-1.20634,410.0711,317.95328,0.0,93.27457,0.0,99.998474,433.5,201.75,5475.0,8.627451,-18.671875,0.113586426,126.606766,19360.512,18531.072,1100.0834,501.48517,10.364247,28.54937,0.0,6.2122736,5.0,28.138733,8.246855,23.62497,4.1249948,2.64,0.0,-14.34375,0.50549316,0.0,0.0,0.0,0.0,0.0,0.7988281,0.83203125,60.321045,-1.5625001,72.47935,54.544147,0.0,99.9992,0.0,0.0,187.02876,91.93895,520.875,649.875,8.094819,75.96875,0.0,-34.0,13.07111,42.99997,130.08423,0.0,175.87,151.65625,0.0,-23.434448,21.777344,0.0,0.95458984,-9.625244,0.0,174.9,175.92,1.0200043,-5.64,0.0,0.0,0.0,0.0,0.0,0.0,6.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2093792,0
994.867,0.70807576,1.0170372,0.27383694,0.15963908,91.93552,0.7518799,14.422416,-2.8226428,372.8485,286.42426,0.0,93.266266,0.0,99.998474,451.875,204.375,5496.0,8.627451,-14.0546875,0.091552734,119.99824,19411.988,18260.43,1100.0834,501.48517,1.1445181,23.293064,0.0,6.532319,5.0,23.51532,8.249237,26.249966,3.3749957,2.036,0.0,-20.820312,0.37445068,0.0,0.0,0.0,0.0,0.0,0.77734375,0.8339844,58.94928,-1.5625001,64.352585,42.786285,0.0,99.999275,0.0,0.0,187.78333,91.93895,519.0,649.875,8.038355,52.28125,0.0,-34.09375,11.670634,42.99997,129.71191,0.0,175.81,112.34375,0.0,-23.434448,21.89331,0.0,0.83251953,-9.625244,0.0,174.36,175.52,1.1600037,-5.5,0.0,0.24,0.0,0.0,0.0,0.0,6.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2093792,0
994.888,0.7264606,0.76306486,0.22530708,0.12471009,91.93587,0.7518799,14.437488,-4.0017,338.00937,260.6566,0.0,93.25963,0.0,99.998474,462.375,200.625,5503.0,8.627451,-8.9921875,0.07977295,114.674934,18636.676,17988.193,1100.0834,501.48517,0.6570382,19.054108,0.0,6.475855,5.0,23.2193,8.251381,28.874964,2.6249967,1.676,0.0,-23.140625,0.2647705,0.0,0.0,0.0,0.0,0.0,0.77441406,0.8359375,58.161926,-1.5625001,55.609344,37.044044,0.0,99.999344,0.0,0.0,183.64574,91.93895,517.875,649.875,7.524434,22.65625,0.0,-34.28125,9.803332,42.99997,126.40991,0.0,175.53,79.4375,0.0,-23.434448,21.929932,0.0,0.7324219,-9.625244,0.0,174.84,175.45,0.6100006,-6.02,0.0,-1.04,0.0,0.0,0.0,0.0,6.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.100004,0
994.906,0.72116846,0.54897594,0.18153426,0.115723506,91.93617,0.7518799,14.436319,-5.2701874,297.4954,229.70634,0.0,93.25432,0.0,99.998474,469.875,207.75,5482.0,8.627451,-4.296875,0.074279785,110.62027,18819.227,17717.55,1100.0834,501.21985,0.0,15.323827,0.0,5.961934,5.0,18.86139,8.253311,33.374958,14.249982,1.408,0.0,-23.109375,0.1708374,0.0,0.0,0.0,0.0,0.0,0.77441406,0.8388672,57.237244,-1.5625001,47.298058,35.603535,0.0,99.999405,0.0,0.0,178.66238,91.93895,516.75,649.875,6.9570475,22.1875,0.0,-35.78125,7.469206,42.99997,122.528076,0.0,175.26,51.25,0.0,-23.434448,21.813965,0.0,0.6738281,-9.625244,0.0,174.44,175.04,0.59999084,-6.03,0.0,0.16,0.0,0.0,0.0,0.0,6.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.100004,0
994.928,0.7369348,0.3508404,0.14240302,0.10694887,91.93645,0.7518799,14.435501,-6.4760036,261.4609,201.11249,0.0,93.25007,0.0,99.998474,476.25,227.25,5455.0,8.627451,-4.78125,0.06982422,106.94702,16786.752,17446.908,1100.0834,501.21985,7.0154724,13.649439,0.0,5.3945475,5.0,26.734924,8.255048,38.24995,34.124958,1.164,0.0,-22.359375,0.11206055,0.0,0.0,0.0,0.0,0.0,0.8066406,0.8417969,56.732178,-1.5625001,39.72368,33.431267,0.0,99.99946,0.0,0.0,173.42201,91.93895,514.5,649.875,6.346888,16.375,0.0,-37.28125,7.0023804,42.99997,119.16504,0.0,175.06,33.625,0.0,-23.434448,21.673584,0.0,0.64941406,-9.625244,0.0,174.63,175.25,0.6199951,-5.99,0.0,0.16,0.0,0.0,0.0,0.0,6.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.056254,0
994.947,0.7095478,0.14033616,0.1266954,0.09635147,91.93669,0.7518799,14.440788,-7.5749073,215.751,165.13565,0.0,93.24667,0.0,99.998474,486.75,227.625,5480.0,8.627451,-5.3046875,0.06506348,103.4479,17013.879,17176.266,1100.0834,501.21985,2.140673,12.229388,0.0,4.784388,5.0,23.822021,8.256611,38.62495,29.624962,0.824,0.0,-20.976562,0.09240723,0.0,0.0,0.0,0.0,0.0,0.8642578,0.84375,56.643677,-1.5625001,35.959473,30.893618,0.0,99.99951,0.0,0.0,168.107,91.93895,513.75,649.875,6.1712604,7.5625,0.0,-38.1875,7.0023804,42.99997,116.30859,0.0,175.0,27.71875,0.0,-23.434448,21.807861,0.0,0.64453125,-9.625244,0.0,174.08,175.04,0.95999146,-5.65,0.0,0.16,0.0,0.0,0.0,0.0,6.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.056254,0
994.966,0.70763826,-0.037615538,0.11561497,0.09630909,91.93692,0.7518799,14.4444895,-8.12104,88.790924,68.27196,0.0,93.24396,0.0,99.998474,487.875,226.125,5483.0,8.627451,-7.171875,0.064331055,102.287056,16832.39,16905.623,1100.0834,501.21985,0.9113756,11.402792,0.0,4.6087604,5.0,22.880554,8.258018,39.37495,28.124964,0.788,0.0,-19.578125,0.09240723,0.0,0.0,0.0,0.0,0.0,0.8300781,0.8466797,56.52771,-1.5625001,33.51615,30.048738,0.0,99.99956,0.0,0.0,164.40887,91.93895,513.75,649.875,6.8120084,4.4375,0.0,-39.09375,7.0023804,42.99997,112.54883,0.0,174.95,27.71875,0.0,-23.434448,21.820068,0.0,0.64453125,-9.625244,0.0,174.29,174.84,0.55000305,-6.04,0.0,-1.04,0.0,0.0,0.0,0.0,6.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9906287,0
994.988,0.6861106,-0.20254621,0.107846424,0.09630907,91.93712,0.7518799,14.44708,-8.475539,0.0,0.0,0.0,93.24178,0.0,99.998474,490.875,222.0,5484.0,8.627451,-8.21875,0.0635376,101.02671,16711.396,16634.98,1100.0834,501.21985,0.0,10.321858,0.0,5.2495084,5.0,21.440125,8.259283,39.74995,19.499975,0.696,0.0,-16.78125,0.09185791,0.0,0.0,0.0,0.0,0.0,0.78027344,0.8486328,56.46057,-1.5625001,31.498789,29.437431,0.0,99.999596,0.0,0.0,159.90643,91.93895,513.75,649.875,6.855857,-1.5,0.0,-39.6875,7.0023804,42.99997,109.399414,0.0,174.62,27.5625,0.0,-23.434448,21.826172,0.0,0.63964844,-9.625244,0.0,174.23,174.49,0.26000977,-6.32,0.0,0.24,0.0,0.0,0.0,0.0,6.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9468787,0
995.007,0.6688885,-0.36226848,0.1111574,0.09630907,91.9373,0.7518799,14.437175,-8.768239,0.0,0.0,0.0,93.24004,0.0,99.998474,490.875,214.5,5483.0,8.627451,-8.609375,0.06298828,100.17266,15897.346,16364.337,1100.0834,501.21985,4.238956,9.919157,0.0,5.293357,5.0,23.951721,8.260422,39.74995,16.499979,0.696,0.0,-13.296875,0.09197998,0.0,0.0,0.0,0.0,0.0,0.7705078,0.8515625,56.367493,-1.5625001,30.875736,28.651167,0.0,99.99963,0.0,0.0,155.02261,91.93895,513.75,649.875,5.9534354,-5.8125,0.0,-39.78125,7.469206,42.99997,107.006836,0.0,174.55,27.59375,0.0,-23.434448,21.820068,0.0,0.63964844,-9.625244,0.0,174.23,174.84,0.6100006,-5.94,0.0,-0.24,0.0,0.0,0.0,0.0,6.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8593786,0
995.028,0.6151108,-0.4824074,0.10795461,0.09630907,91.93747,0.7518799,14.4361,-8.858653,0.0,0.0,0.0,93.23865,0.0,99.998474,494.25,213.375,5482.0,8.627451,-8.4375,0.06304932,100.28046,16291.1045,16093.694,1100.0834,501.21985,0.0,9.791988,0.0,4.3909354,5.0,20.628357,8.261448,39.74995,16.124979,0.588,0.0,-10.71875,0.091552734,0.0,0.0,0.0,0.0,0.0,0.77246094,0.8544922,56.333923,-1.5625001,29.892958,27.862883,0.0,99.999664,0.0,0.0,151.78882,91.93895,513.75,649.875,5.0752482,-6.0625,0.0,-39.6875,7.469206,42.99997,102.301025,0.0,174.59,27.46875,0.0,-23.434448,21.813965,0.0,0.63964844,-9.625244,0.0,173.75,174.49,0.7400055,-5.78,0.0,0.24,0.0,0.0,0.0,0.0,6.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7500033,0
995.047,0.57208866,-0.58671296,0.103937775,0.09635147,91.93762,0.7518799,14.441207,-9.001254,0.0,0.0,0.0,93.23753,0.0,99.998474,492.0,213.375,5475.0,8.627451,-8.25,0.062927246,100.12291,16325.598,15823.052,1100.0834,501.21985,0.0,9.262119,0.0,3.5127482,5.0,18.191528,8.262371,39.74995,16.124979,0.656,0.0,-8.8828125,0.090270996,0.0,0.0,0.0,0.0,0.0,0.78027344,0.8574219,56.27289,-1.7968751,28.820858,27.51411,0.0,99.999695,0.0,0.0,148.06583,91.93895,513.75,649.875,4.216449,-7.03125,0.0,-39.875,7.469206,42.99997,98.413086,0.0,174.52,27.09375,0.0,-23.458862,21.777344,0.0,0.63964844,-9.625244,0.0,174.15,174.63,0.480011,-6.01,0.0,-0.4,0.0,0.0,0.0,0.0,6.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6406281,0
995.067,0.5376709,-0.6471852,0.10131339,0.09622431,91.93776,0.7518799,14.444782,-9.156811,0.0,0.0,0.0,93.23664,0.0,99.998474,493.125,213.0,5470.0,8.627451,-8.0859375,0.062683105,99.72491,15709.487,15552.409,1100.0834,501.21985,0.0,8.923002,0.0,2.4195738,5.0,19.223022,8.263202,40.12495,14.999981,0.62,0.0,-8.0390625,0.089538574,0.0,0.0,0.0,0.0,0.0,0.7890625,0.86035156,56.27594,-1.9609376,28.32687,27.448393,0.0,99.999725,0.0,0.0,144.58328,91.93895,513.75,649.875,3.5294092,-8.40625,0.0,-40.0,7.469206,42.99997,95.581055,0.0,174.45,26.875,0.0,-23.550415,21.746826,0.0,0.6347656,-9.625244,0.0,174.02,174.44,0.41999817,-6.07,0.0,0.24,0.0,0.0,0.0,0.0,6.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6406281,0
995.087,0.5101367,-0.6901241,0.09943738,0.096266694,91.93788,0.7518799,14.447285,-9.228495,0.0,0.0,0.0,93.23593,0.0,99.998474,494.25,212.25,5465.0,8.627451,-7.953125,0.06286621,99.47615,15219.678,15281.766,1100.0834,501.21985,0.0,8.4567175,0.0,1.5684716,5.0,19.831848,8.263949,40.12495,14.249982,0.584,0.0,-7.140625,0.08850098,0.0,0.0,0.0,0.0,0.0,0.79003906,0.86328125,56.19812,-2.0757813,27.950468,27.405043,0.0,99.99975,0.0,0.0,142.15381,91.93895,513.375,649.875,2.9797773,-9.0625,0.0,-40.09375,7.936031,42.99997,92.17529,0.0,174.28,26.5625,0.0,-23.730469,21.728516,0.0,0.63964844,-9.625244,0.0,173.89,174.63,0.7400055,-5.73,0.0,-0.48,0.0,0.0,0.0,0.0,6.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.596878,0
995.107,0.4681094,-0.72604966,0.09824592,0.096266694,91.93799,0.7518799,14.437318,-9.283117,0.0,0.0,0.0,92.93461,0.0,99.998474,494.25,211.875,5460.0,8.627451,-7.859375,0.06298828,99.18594,14898.621,15011.123,1100.0834,501.21985,0.0,8.054017,0.0,0.903996,5.0,19.799805,8.264622,40.12495,13.874982,0.584,0.0,-7.2734375,0.0871582,0.0,0.0,0.0,0.0,0.0,0.79296875,0.89453125,56.056213,-2.1561718,27.63589,27.299381,0.0,99.99977,0.0,0.0,138.73761,91.93895,513.375,649.875,2.540072,-10.125,0.0,-40.09375,7.936031,42.99997,88.73901,0.0,174.34,26.15625,0.0,-23.730469,21.697998,0.0,0.63964844,-9.625244,0.0,173.62,174.44,0.8200073,-5.65,0.0,0.08,0.0,0.0,0.0,0.0,6.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.596878,0
995.127,0.43448752,-0.75916994,0.09806749,0.09630907,91.93808,0.7518799,14.4362,-9.32877,0.0,0.0,0.0,92.69355,0.0,99.998474,494.625,211.5,5480.0,8.627451,-7.765625,0.06347656,99.06157,14638.591,14740.48,1100.0834,501.21985,0.0,7.566537,0.0,0.38390017,5.0,19.502258,8.265227,40.12495,12.749984,0.572,0.0,-7.3828125,0.08642578,0.0,0.0,0.0,0.0,0.0,0.80078125,0.8955078,55.926514,-2.2124453,27.605291,27.302835,0.0,99.999794,0.0,0.0,136.5403,91.93895,513.375,649.875,2.0320575,-10.5625,0.0,-40.09375,7.936031,42.99997,86.346436,0.0,174.08,25.9375,0.0,-23.806763,21.807861,0.0,0.63964844,-9.625244,0.0,173.69,174.44,0.75,-5.72,0.0,-0.4,0.0,0.0,0.0,0.0,6.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.596878,0
995.147,0.40759003,-0.791168,0.09785911,0.096266694,91.93817,0.7518799,14.4412775,-9.333221,0.0,0.0,0.0,92.5007,0.0,99.998474,495.0,209.625,5466.0,8.627451,-7.7265625,0.06378174,99.0201,14678.923,14469.838,1100.0834,501.21985,0.0,7.75729,0.0,-0.18038774,5.0,17.918396,8.265772,40.12495,10.499987,0.556,0.0,-7.75,0.08581543,0.0,0.0,0.0,0.0,0.0,0.8076172,0.8964844,55.793762,-2.2518368,27.591352,27.317879,0.0,99.99981,0.0,0.0,133.89523,91.93895,513.375,649.875,1.781896,-11.78125,0.0,-40.1875,8.402857,42.99997,83.60596,0.0,174.14,25.75,0.0,-23.919678,21.728516,0.0,0.63964844,-9.625244,0.0,173.56,174.02,0.4600067,-6.01,0.0,0.16,0.0,0.0,0.0,0.0,6.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.596878,0
995.166,0.40607202,-0.7852172,0.09729039,0.09635147,91.93825,0.7518799,14.450691,-9.335255,0.0,0.0,0.0,92.34643,0.0,99.998474,496.5,207.75,5474.0,8.627451,-7.734375,0.06378174,99.003525,13812.865,14199.194,1100.0834,501.21985,2.5009842,7.630121,0.0,-0.46994078,5.0,20.736694,8.266262,40.12495,8.999989,0.512,0.0,-8.0,0.08538818,0.0,0.0,0.0,0.0,0.0,0.81640625,0.89746094,55.78003,-2.2794108,27.540806,27.373137,0.0,99.999825,0.0,0.0,131.27502,91.93895,513.375,649.875,1.5817668,-12.84375,0.0,-40.1875,8.402857,42.99997,80.54199,0.0,173.81,25.625,0.0,-23.971558,21.77124,0.0,0.63964844,-9.625244,0.0,173.36,174.02,0.66000366,-5.81,0.0,0.4,0.0,0.0,0.0,0.0,6.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.596878,0
995.185,0.38485762,-0.80158687,0.0966721,0.09630908,91.938324,0.7518799,14.451421,-9.3426,0.0,0.0,0.0,92.22301,0.0,99.998474,496.125,207.0,5456.0,8.627451,-7.6796875,0.06402588,98.97036,14193.357,13928.552,1100.0834,501.21985,0.0,7.6089263,0.0,-0.697644,5.0,17.623901,8.266704,40.12495,8.2499895,0.524,0.0,-8.0234375,0.08404541,0.0,0.0,0.0,0.0,0.0,0.8300781,0.8984375,55.793762,-2.2987127,27.390388,27.329824,0.0,99.99984,0.0,0.0,129.72447,91.93895,513.375,649.875,1.4216635,-13.84375,0.0,-40.09375,8.402857,42.99997,79.156494,0.0,173.74,25.21875,0.0,-24.087524,21.679688,0.0,0.63964844,-9.625244,0.0,173.22,174.02,0.80000305,-5.69,0.0,0.56,0.0,0.0,0.0,0.0,6.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6406281,0
995.208,0.3878861,-0.8081348,0.09577238,0.09630908,91.93756,0.7518799,14.446073,-9.36431,0.0,0.0,0.0,92.12427,0.0,99.998474,496.875,205.875,5455.0,8.627451,-7.6796875,0.064575195,98.837685,13477.48,13657.909,1100.0834,501.21985,0.21194781,7.375784,0.0,-0.8770492,5.0,19.267273,8.191913,40.12495,7.124991,0.504,0.0,-8.0546875,0.08331299,0.0,0.0,0.0,0.0,0.0,0.85839844,0.89941406,55.74646,-2.312224,27.235298,27.331797,0.0,99.999855,0.0,0.0,127.53545,91.93066,513.375,649.875,1.2935809,-14.78125,0.0,-40.09375,8.402857,42.99997,76.708984,0.0,173.54,25.0,0.0,-24.127197,21.673584,0.0,0.63964844,-9.625244,0.0,173.15,173.69,0.54000854,-5.93,0.0,-0.72,0.0,0.0,0.0,0.0,6.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.596878,0
995.227,0.39030892,-0.82950395,0.09575643,0.09630908,91.936874,0.7518799,14.442328,-9.386711,0.0,0.0,0.0,92.04528,0.0,99.998474,496.875,204.0,5452.0,8.627451,-7.703125,0.06451416,98.746475,13078.946,13142.096,1100.0834,501.21985,3.0308537,7.566537,0.0,-1.018643,5.0,20.474243,8.124601,40.12495,5.9999924,0.504,0.0,-8.109375,0.08343506,0.0,0.0,0.0,0.0,0.0,0.8769531,0.9003906,55.70526,-2.3216817,27.127403,27.23479,0.0,99.99987,0.0,0.0,125.60347,91.93066,513.375,649.875,1.5036148,-16.25,0.0,-40.0,8.402857,42.99997,74.6582,0.0,173.34,25.03125,0.0,-24.191284,21.655273,0.0,0.63964844,-9.625244,0.0,172.96,173.69,0.7299957,-5.74,0.0,0.32,0.0,0.0,0.0,0.0,6.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.596878,0
995.247,0.39224714,-0.8193016,0.09571374,0.09635147,91.93626,0.7518799,14.445567,-9.402274,0.0,0.0,0.0,91.982086,0.0,99.998474,496.125,204.0,5444.0,8.627451,-7.8046875,0.0647583,98.73819,13310.319,13310.319,1100.0834,501.21985,0.0,7.545342,0.0,-0.81806695,5.0,16.677856,8.064021,40.12495,5.9999924,0.508,0.0,-8.09375,0.08300781,0.0,0.0,0.0,0.0,0.0,0.8876953,0.9013672,53.32489,-2.3283021,27.10547,27.21506,0.0,99.99988,0.0,0.0,124.30166,91.93066,513.0,649.875,1.2028918,-16.03125,0.0,-40.0,8.402857,42.99997,72.76611,0.0,173.25,24.90625,0.0,-24.28894,21.612549,0.0,0.63964844,-9.625244,0.0,173.15,173.96,0.8100128,-5.66,0.0,0.72,0.0,0.0,0.0,0.0,6.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.596878,0
995.267,0.3737977,-0.83397067,0.092120916,0.096266694,91.9357,0.7518799,14.453693,-9.4053755,0.0,0.0,0.0,91.93153,0.0,99.998474,495.75,204.0,5437.0,8.627451,-7.90625,0.064697266,98.588936,12673.513,12673.513,1100.0834,501.21985,0.0,7.0790567,0.0,-1.1254103,5.0,18.243408,8.009499,40.12495,5.9999924,0.524,0.0,-8.015625,0.08123779,0.0,0.0,0.0,0.0,0.0,0.8935547,0.90234375,53.32489,-2.3329365,27.377127,28.092558,0.0,99.999886,0.0,0.0,122.64331,91.93066,513.375,649.875,0.9623135,-22.53125,0.0,-39.875,8.402857,42.99997,70.67871,0.0,173.64,24.375,0.0,-24.380493,21.575928,0.0,0.63964844,-9.625244,0.0,173.15,174.36,1.2100067,-5.28,0.0,-0.16,0.0,0.0,0.0,0.0,6.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6406281,0
995.288,0.37903816,-0.83983827,0.08784477,0.09630908,91.935196,0.7518799,14.465241,-9.365891,0.0,0.0,0.0,91.89109,0.0,99.998474,496.125,204.0,5425.0,8.627451,-7.96875,0.0647583,98.215805,12286.122,12286.122,1100.0834,501.21985,0.0,6.8883038,0.0,-1.3706231,5.0,16.656494,7.960428,40.12495,5.9999924,0.508,0.0,-7.7421875,0.08081055,0.0,0.0,0.0,0.0,0.0,0.8925781,0.9033203,53.32489,-2.3361807,27.604147,28.15396,0.0,99.99989,0.0,0.0,121.08446,91.93066,513.0,649.875,0.7698508,-27.6875,0.0,-39.78125,8.869681,42.99997,69.36035,0.0,173.98,24.25,0.0,-24.398804,21.520996,0.0,0.63964844,-9.625244,0.0,172.83,174.44,1.6100006,-4.87,0.0,-0.24,0.0,0.0,0.0,0.0,6.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6406281,0
995.307,0.3832305,-0.89843535,0.087658055,0.096266694,91.93558,0.7518799,14.473325,-9.333011,0.0,0.0,0.0,91.858734,0.0,99.998474,496.5,204.375,5407.0,8.627451,-8.0078125,0.06463623,98.04168,11921.02,11921.02,1100.0834,500.9545,0.0,6.6127715,0.0,-1.56633,5.0,16.864014,7.916265,40.12495,5.9999924,0.492,0.0,-7.6171875,0.07928467,0.0,0.0,0.0,0.0,0.0,0.90234375,0.9042969,53.32489,-2.3384514,28.476515,29.958183,0.0,99.9999,0.0,0.0,119.90703,91.93895,513.0,649.875,0.61588067,-33.125,0.0,-39.6875,8.869681,42.99997,67.474365,0.0,174.14,23.78125,0.0,-24.258423,21.417236,0.0,0.63964844,-9.625244,0.0,172.56,174.02,1.4600067,-5.04,0.0,0.24,0.0,0.0,0.0,0.0,6.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7062533,0
995.328,0.4065844,-0.9406241,0.087238826,0.09635146,91.93591,0.7518799,14.4731245,-9.206499,0.0,0.0,0.0,91.832855,0.0,99.998474,0.0,204.375,5387.0,8.627451,-8.0390625,0.064575195,97.46955,11265.639,11385.04,1100.0834,500.9545,0.0,6.379629,0.0,-1.7225707,5.0,0.0,7.8765182,40.12495,5.9999924,0.0,0.0,-7.609375,0.07873535,0.0,0.0,0.0,0.0,0.0,0.9394531,0.90527344,52.9068,-2.340041,29.265108,30.835743,0.0,99.99991,0.0,0.0,118.455986,91.93895,720.0,649.875,0.49270454,-37.96875,0.0,-39.5,8.869681,42.99997,65.460205,0.0,174.04,23.625,0.0,-23.431396,21.313477,0.0,0.63964844,-9.625244,0.0,172.29,173.89,1.6000061,-4.9,0.0,0.16,0.0,0.0,0.0,0.0,6.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7062533,0
