Time,Accel. Lat (m/s2),Accel. Long (m/s2),Airmass (g/stk),Airmass SP (g/stk),Ambient Press (kpa),Ambient Temp (°C),Battery Volts (V),Boost (psi),Calc TQ (nm),Calc HP (hp),Comb Mode (),Coolant Temp (°C),Cruise (),DV Position (%),EOI Actual (°),EOI Limit (°),Engine Speed (rpm),Eth Content (%),Exh Cam Position (°),Exh Flow Factor (),Exh Pres Desired (kpa),FP DI (kpa),FP DI SP (kpa),FP MPI (kpa),FP MPI SP (kpa),Fuel Flow (mg/stk),Fuel Flow SP (mg/stk),Fuel Split MPI (),Fuel Trim (%),Gear (gear),HPFP Eff Vol (%),IAT (°C),Ign Table (°),Ign Avg (°),Inj PW DI (ms),Inj PW MPI (ms),Intake Cam Pos (°),Intake Flow Fact (),Knock Avg (°),Knock Cyl 1 (°),Knock Cyl 2 (°),Knock Cyl 3 (°),Knock Cyl 4 (°),Lambda (l),Lambda SP (l),LPFP Duty (%),LTFT (%),MAP (kpa),MAP SP (kpa),Misfires (),Oil Temp (°C),Pedal Pos (%),Port Flap Pos (%),PUT (kpa),PUT SP (kpa),SOI Actual (°),SOI Limit (°),STFT (%),Torque (Nm),Torque Lim (),Torque Req (Nm),TPS (%),Trans Temp (°C),Turbo Speed (rpm),Valve Lift Pos (),Vehicle Speed (km/h),WG Flow Des (kg/hr),WG I Value (%),WG P-D Value (%),WG Pos Base (%),WG Pos Final (%),WG Voltage (V),WG modifier (%),Active (),Slowest Wheel (km/h),Fastest Wheel (km/h),Wheel Slip (km/h),P (),I (),D (),PID (),WG pull (%),Ignition pull (km/h),Slip ramp (km/h),Slip target (km/h),RPM Limit Off (rpm),RPM Limit Soft (rpm),RPM Limit Medium (rpm),RPM Limit Hard (rpm),Cut type (rpm),Cut pattern (rpm),Cut position (rpm),Wheel Angle (),SimosTools [R1.00:2023_3_6:SL 29.33 HSL CBRICK SWG is38 - moar timing 3.bin]
2108.593,-4.0038034E-7,-0.09375001,0.2293129,0.22911558,94.32709,-10.526308,14.594139,-4.5715556,0,0,0,96.99257,2,0,455.25,219,2476,21.176472,-7.6328125,0.087890625,100.67846,12310.002,12266.486,1100.0834,499.89316,1.4200503,17.104189,0,-4.90423,4,28.76892,-5.354578,19.499975,20.999973,1.3,0,-28.03125,0.06933594,0,0,0,0,0,1.0136719,0.99902344,55.630493,-9.142577E-5,62.81233,62.756126,0,101.999985,15.527344,1,98.48115,75.164734,474.375,649.875,-4.8607793,61.4375,0,59.46875,11.203809,37.999966,27.349854,1,85.91,20.8125,0,-71.78345,37.921143,0,3.3691406,-12.976074,0,85.56,85.88,0.3199997,-5.75,0,-0.24,0,0,0,0,6.07,0,0,0,0,0,0,0,0.50312597,0
2108.613,-3.2030428E-7,-0.09375001,0.22844107,0.2286493,94.32708,-10.526308,14.59871,-4.572066,0,0,0,96.99255,2,0,455.25,219,2491,21.176472,-7.5703125,0.087890625,100.69504,12384.827,12217.135,1100.0834,499.89316,0,17.210161,0,-4.860871,4,27.145386,-5.345436,19.499975,20.999973,1.3,0,-28.078125,0.070617676,0,0,0,0,0,1.0126953,0.99902344,55.604553,-6.3998035E-5,62.901382,62.933994,0,101.999985,15.527344,1,98.613815,75.164734,474.375,649.875,-4.826123,60.75,0,59.40625,11.203809,37.999966,27.606201,1,85.95,21.1875,0,-72.04285,37.68921,0,3.3691406,-12.976074,0,85.44,86,0.55999756,-5.51,0,0.16,0,0,0,0,6.07,0,0,0,0,0,0,0,0.50312597,0
2108.632,-2.5624342E-7,-0.09375001,0.22834803,0.2292851,94.32707,-10.526308,14.59605,-4.559145,0,0,0,96.99254,2,0,454.875,219,2500,21.176472,-7.5546875,0.08795166,100.761375,12354.578,12212.358,1100.0834,499.89316,0,17.082993,0,-4.826187,4,27.497864,-5.3372087,19.499975,20.999973,1.308,0,-28.304688,0.07196045,0,0,0,0,0,1.0107422,0.99902344,55.648804,-4.4798624E-5,62.884293,63.06586,0,101.999985,15.527344,1,98.58065,75.164734,474.375,649.875,-4.7983985,60.96875,0,59.40625,11.203809,37.999966,27.520752,1,85.92,21.59375,0,-72.01233,37.54883,0,3.3691406,-12.976074,0,85.44,85.88,0.4399948,-5.63,0,0.16,0,0,0,0,6.07,0,0,0,0,0,0,0,0.50312597,0
2108.651,-2.0499475E-7,-0.09375001,0.22689398,0.22903079,94.327065,-10.526308,14.600047,-4.561623,0,0,0,96.99252,2,0,454.875,219,2519,21.176472,-7.546875,0.08795166,100.74479,12433.648,12088.181,1100.0834,499.89316,0,16.955824,0,-4.7984433,4,25.88501,-5.3298035,19.499975,20.999973,1.308,0,-28.453125,0.07354736,0,0,0,0,0,1.0087891,0.99902344,55.648804,-3.1359035E-5,62.981922,63.383785,0,101.999985,15.527344,1,98.754776,75.164734,474.375,649.875,-4.776219,60.25,0,59.3125,11.203809,37.999966,27.89917,1,86.02,22.0625,0,-72.3938,37.249756,0,3.3691406,-12.976074,0,85.33,85.97,0.6399994,-5.43,0,0.24,0,0,0,0,6.07,0,0,0,0,0,0,0,0.50312597,0
2108.673,-1.6399581E-7,-0.09375001,0.22693087,0.22869168,94.32706,-10.526308,14.602845,-4.547458,0,0,0,96.99251,2,0,455.25,219,2533,21.176472,-7.5,0.08831787,100.80283,12310.532,12185.294,1100.0834,499.89316,0,17.188967,0,-4.7762504,4,25.953674,-5.323139,19.499975,20.999973,1.292,0,-28.476562,0.07476807,0,0,0,0,0,1.0048828,0.99902344,55.636597,-2.1951324E-5,63.207226,63.541893,0,101.999985,15.527344,1,98.77136,75.164734,474.75,649.875,-4.758475,60.3125,0,59.3125,11.670634,37.999966,27.990723,1,85.86,22.4375,0,-72.3999,37.036133,0,3.3691406,-12.976074,0,85.54,85.86,0.3199997,-5.75,0,-0.16,0,0,0,0,6.07,0,0,0,0,0,0,0,0.50312597,0
2108.692,-1.3119664E-7,-0.09375001,0.22732915,0.22741997,94.32705,-10.526308,14.593085,-4.514771,0,0,0,96.99251,2,0,455.25,219,2541,21.176472,-7.4296875,0.087646484,100.77796,12242.076,12208.113,1100.0834,499.89316,0,17.061798,0,-4.7584968,4,27.24762,-5.3171415,19.499975,20.999973,1.292,0,-28.78125,0.07434082,0,0,0,0,0,1.0048828,0.99902344,55.680847,-1.5365926E-5,63.561485,63.587013,0,101.999985,15.332031,1,98.85427,75.164734,474.75,649.875,-4.74428,60.4375,0,58.40625,11.670634,37.999966,28.411865,1,85.9,22.3125,0,-72.58606,36.90796,0,3.3691406,-12.976074,0,85.25,85.88,0.62999725,-5.44,0,0.4,0,0,0,0,6.07,0,0,0,0,0,0,0,0.50312597,0
2108.712,-1.04957316E-7,-0.09375001,0.23065063,0.22614829,94.32704,-10.526308,14.592113,-4.4633746,0,0,0,96.99251,2,0,455.625,219,2561,21.176472,-7.40625,0.08770752,100.81113,12166.721,12226.155,1100.0834,499.89316,0.6570382,17.104189,0,-4.744295,4,28.144836,-5.311743,19.499975,20.999973,1.296,0,-28.695312,0.07501221,0,0,0,0,0,0.99902344,0.99902344,55.680847,-1.0756148E-5,63.900238,63.103603,0,101.999985,15.332031,1,98.937195,75.164734,475.5,649.875,-4.732924,61.21875,0,58.34375,11.670634,37.999966,28.515625,1,85.89,22.5,0,-72.769165,36.59668,0,3.3691406,-12.976074,0,85.57,85.82,0.25,-5.82,0,-0.4,0,0,0,0,6.07,0,0,0,0,0,0,0,0.50312597,0
2108.733,-8.396585E-8,-0.09375001,0.22909994,0.22555484,94.327034,-10.526308,14.60315,-4.4142284,0,0,0,96.99251,2,0,455.625,219,2577,21.176472,-7.375,0.087768555,100.87746,12096.141,12254.281,1100.0834,499.89316,2.6281528,16.722681,0,-4.732935,4,29.393005,-5.306885,19.499975,20.999973,1.296,0,-28.875,0.075805664,0,0,0,0,0,1,0.99902344,55.693054,-7.5293037E-6,63.84878,63.191692,0,101.999985,15.332031,1,99.09474,75.164734,475.5,649.875,-4.7238393,61.3125,0,58.34375,11.670634,37.999966,28.521729,1,86.04,22.75,0,-73.10181,36.346436,0,3.3691406,-12.976074,0,85.5,85.8,0.30000305,-5.77,0,-0.56,0,0,0,0,6.07,0,0,0,0,0,0,0,0.50312597,0
2108.753,-0.020000067,-0.09375001,0.226498,0.22534288,94.32703,-10.526308,14.599158,-4.4216924,0,0,0,96.99251,2,0,455.625,219,2597,21.176472,-7.328125,0.087524414,100.97696,12261.711,12126.92,1100.0834,499.89316,0,16.701487,0,-4.723847,4,26.487732,-5.302512,19.124975,20.999973,1.296,0,-28.929688,0.076416016,0,0,0,0,0,1.0019531,0.99902344,55.693054,-5.2705127E-6,63.391804,63.090294,0,101.999985,15.332031,1,99.3352,75.164734,475.5,649.875,-4.7165713,60.78125,0,58.25,11.203809,37.999966,28.637695,1,85.78,22.9375,0,-73.83728,36.175537,0,3.3691406,-12.976074,0,85.43,85.78,0.34999847,-5.72,0,-0.16,0,0,0,0,6.07,0,0,0,0,0,0,0,0.50312597,0
2108.772,-0.016000053,-0.09375001,0.22352369,0.22580917,94.32703,-10.526308,14.596364,-4.4879894,0,0,0,96.99251,2,0,456.375,219,2607,21.176472,-7.3203125,0.088256836,101.11792,12225.625,11999.559,1100.0834,499.89316,0,16.383566,0,-4.7165766,4,26.078796,-5.2985764,19.124975,20.999973,1.284,0,-29.265625,0.078308105,0,0,0,0,0,1.0029297,0.99902344,55.674744,-3.689359E-6,63.092865,63.5062,0,101.999985,15.332031,1,99.31032,75.164734,476.625,649.875,-4.710757,59,0,58.25,11.203809,37.999966,28.741455,1,85.8,23.5,0,-73.69995,35.88257,0,3.3691406,-12.976074,0,85.44,85.95,0.5099945,-5.56,0,0.24,0,0,0,0,6.07,0,0,0,0,0,0,0,0.50312597,0
2108.793,-0.03280004,-0.11250001,0.22220895,0.22610593,94.32703,-10.526308,14.588549,-4.5313587,0,0,0,96.99251,2,0,456.375,219,2625,21.176472,-7.28125,0.0881958,101.07646,12253.22,11870.605,1100.0834,499.89316,0,16.214006,0,-4.7107606,4,24.217224,-5.2950344,19.124975,20.999973,1.284,0,-29.445312,0.080322266,0,0,0,0,0,1.0068359,0.99902344,55.636597,-2.5825511E-6,62.88763,63.55945,0,101.999985,15.332031,1,99.36837,75.164734,476.625,649.875,-4.706105,58.40625,0,58.15625,11.203809,37.999966,28.826904,1,85.87,24.09375,0,-73.71521,35.595703,0,3.3691406,-12.976074,0,85.54,85.78,0.23999786,-5.83,0,-0.56,0,0,0,0,6.07,0,0,0,0,0,0,0,0.50312597,0
2108.812,-0.04624003,-0.120000005,0.22198252,0.22661456,94.32703,-10.526308,14.583077,-4.5611334,0,0,0,96.99251,2,0,457.125,219,2642,21.176472,-7.3046875,0.08880615,101.05159,11938.001,11763.94,1100.0834,499.89316,0,16.31998,0,-4.7061076,4,24.954224,-5.291847,19.124975,20.999973,1.244,0,-29.34375,0.08258057,0,0,0,0,0,1.0087891,0.99902344,55.630493,-1.8077858E-6,62.76724,63.60438,0,101.999985,15.332031,1,99.55078,75.164734,477,649.875,-4.546134,58,0,58.15625,11.203809,37.999966,29.211426,1,85.71,24.78125,0,-74.16992,35.333252,0,3.3691406,-12.976074,0,85.38,85.92,0.5400009,-5.53,0,0.08,0,0,0,0,6.07,0,0,0,0,0,0,0,0.50312597,0
2108.832,-0.036992025,-0.12300001,0.22240809,0.22657217,94.32703,-10.526308,14.590966,-4.5785995,0,0,0,96.99251,2,0,457.125,219,2658,21.176472,-7.2734375,0.08843994,101.00184,11786.229,11875.912,1100.0834,499.89316,0,16.510735,0,-4.546136,4,26.316833,-5.2889786,19.124975,20.999973,1.244,0,-29.515625,0.083496094,0,0,0,0,0,1.0087891,0.99902344,55.66101,-1.26545E-6,63.097122,63.916885,0,101.999985,15.332031,1,99.57565,75.164734,477,649.875,-4.418157,57.8125,0,58.15625,11.670634,37.999966,29.742432,1,85.75,25.0625,0,-74.3988,35.22339,0,3.3691406,-12.976074,0,85.41,85.8,0.3899994,-5.68,0,-0.08,0,0,0,0,6.07,0,0,0,0,0,0,0,0.50312597,0
2108.852,-0.02959362,-0.12420001,0.2243958,0.22699608,94.32703,-10.526308,14.59063,-4.5307407,0,0,0,96.99251,2,0,457.875,219,2664,21.176472,-7.28125,0.08850098,101.02671,11735.284,11960.819,1100.0834,499.89316,0,16.701487,0,-4.4181585,4,26.88446,-5.286397,19.124975,20.999973,1.256,0,-29.554688,0.08569336,0,0,0,0,0,1.0087891,0.99902344,55.699158,-8.85815E-7,63.449394,63.963364,0,101.999985,15.332031,1,99.57565,75.164734,478.125,649.875,-4.3157754,58.96875,0,58.15625,11.670634,37.999966,29.815674,1,85.78,25.71875,0,-74.15161,34.991455,0,3.3691406,-12.976074,0,85.36,85.8,0.44000244,-5.63,0,0.16,0,0,0,0,6.07,0,0,0,0,0,0,0,0.50312597,0
2108.872,-0.023674896,-0.14343001,0.22656421,0.2261059,94.32703,-10.526308,14.590394,-4.4796343,0,0,0,96.99251,2,0,457.875,219,2679,21.176472,-7.25,0.08850098,101.05159,11644.539,12073.853,1100.0834,499.89316,3.560723,16.765072,0,-4.3157763,4,29.09851,-5.284073,19.124975,20.999973,1.256,0,-29.71875,0.086364746,0,0,0,0,0,1.0117188,0.99902344,55.763245,-6.2007047E-7,63.87471,63.7804,0,101.999985,15.332031,1,99.65858,75.164734,478.125,649.875,-4.23387,59.84375,0,58.03125,11.670634,37.999966,30.004883,1,85.83,25.90625,0,-74.32556,34.753418,0,3.3691406,-12.976074,0,85.25,85.78,0.5299988,-5.54,0,0.16,0,0,0,0,6.07,0,0,0,0,0,0,0,0.50312597,0
2108.892,-0.018939918,-0.151122,0.22810072,0.22835256,94.32703,-10.526308,14.58437,-4.417931,0,0,0,96.99251,2,0,457.875,219,2697,21.176472,-7.234375,0.0892334,101.20913,11822.845,12156.107,1100.0834,499.89316,3.6031127,16.871046,0,-4.2338705,4,29.371643,-5.2819815,19.124975,20.999973,1.256,0,-29.671875,0.09020996,0,0,0,0,0,1.0146484,0.99902344,55.75714,-4.3404933E-7,64.09679,64.16303,0,101.999985,15.527344,1,99.70833,75.164734,478.125,649.875,-4.168346,60.65625,0,59.1875,12.13746,37.999966,30.108643,1,85.82,27.0625,0,-74.40491,34.472656,0,3.3691406,-12.976074,0,85.25,86,0.75,-5.32,0,0.4,0,0,0,0,6.07,0,0,0,0,0,0,0,0.50312597,0
2108.913,-0.035151936,-0.1541988,0.22904366,0.2277591,94.32703,-10.526308,14.5801525,-4.3857126,0,0,0,96.99251,2,0,458.25,219,2712,21.176472,-7.2421875,0.08905029,101.316925,11926.856,12142.31,1100.0834,499.89316,4.5992675,16.849852,0,-4.1683464,4,30.200195,-5.280099,19.124975,20.999973,1.3,0,-29.71875,0.09082031,0,0,0,0,0,1.0185547,0.99902344,55.789185,-3.0383453E-7,64.193054,63.986286,0,101.999985,15.527344,1,99.87415,75.164734,479.25,649.875,-4.1159267,61.21875,0,59.1875,12.13746,37.999966,30.432129,1,85.77,27.25,0,-74.82605,34.240723,0,3.3691406,-12.976074,0,85.38,85.86,0.48000336,-5.59,0,0.08,0,0,0,0,6.07,0,0,0,0,0,0,0,0.50312597,0
2108.933,-0.04812155,-0.15542951,0.22911963,0.22881883,94.32703,-10.526308,14.583059,-4.3717465,0,0,0,96.99251,2,0,458.25,219,2724,21.176472,-7.21875,0.08917236,101.42471,12190.601,12137.003,1100.0834,499.89316,0.44509038,16.93463,0,-4.115927,4,27.781677,-5.278405,19.124975,20.999973,1.3,0,-29.773438,0.0927124,0,0,0,0,0,1.0205078,0.99902344,55.795288,-2.1268417E-7,64.1757,64.159676,0,101.999985,15.625,1,99.932205,75.164734,479.25,649.875,-3.9177415,61.28125,0,59.59375,12.13746,37.999966,30.529785,1,85.78,27.8125,0,-75.12207,34.118652,0,3.3691406,-12.976074,0,85.33,85.86,0.5299988,-5.54,0,0.4,0,0,0,0,6.07,0,0,0,0,0,0,0,0.50312597,0
2108.951,-0.03849724,-0.1559218,0.22890314,0.22886123,94.32703,-10.526308,14.585094,-4.3742647,0,0,0,96.99251,2,0,458.625,219,2727,21.176472,-7.2734375,0.0892334,101.499344,12216.073,12167.251,1100.0834,499.89316,0.868986,16.89224,0,-3.9177418,4,28.111267,-5.2768803,19.124975,20.999973,1.312,0,-29.78125,0.09350586,0,0,0,0,0,1.0205078,0.99902344,55.821228,-1.4887891E-7,64.11982,64.09345,0,101.999985,15.625,1,99.94879,75.164734,480,649.875,-3.7591932,61.1875,0,59.59375,12.13746,37.999966,30.541992,1,85.92,28.0625,0,-75.03357,34.00879,0,3.3691406,-12.976074,0,85.4,85.88,0.47999573,-5.59,0,-0.24,0,0,0,0,6.07,0,0,0,0,0,0,0,0.50312597,0
2108.972,-0.030797793,-0.15611872,0.22879729,0.22881883,94.32703,-10.526308,14.586519,-4.382371,0,0,0,96.99251,2,0,458.625,219,2730,21.176472,-7.28125,0.0892334,101.53251,12411.891,12199.092,1100.0834,499.89316,0,17.125383,0,-3.7591934,4,26.567078,-5.275508,19.124975,20.999973,1.312,0,-29.859375,0.09423828,0,0,0,0,0,1.0195312,0.99902344,55.8136,-1.0421524E-7,64.084465,64.083145,0,101.999985,15.625,1,100.164375,75.164734,480,649.875,-3.6323545,61.15625,0,59.59375,12.13746,37.999966,30.865479,1,85.88,28.28125,0,-75.512695,33.95996,0,3.3691406,-12.976074,0,85.46,86.12,0.66000366,-5.41,0,0.08,0,0,0,0,6.07,0,0,0,0,0,0,0,0.50312597,0
2108.992,-0.024638234,-0.15619749,0.22877862,0.23140459,94.32703,-10.526308,14.581657,-4.3875003,0,0,0,96.99251,2,0,459,219,2724,21.176472,-7.3046875,0.08959961,101.565674,12378.459,12274.447,1100.0834,499.89316,0,17.273746,0,-3.6323545,4,27.134705,-5.274273,19.124975,20.999973,1.288,0,-29.929688,0.09643555,0,0,0,0,0,1.0166016,0.99902344,55.851746,-7.295067E-8,64.096725,64.567474,0,101.999985,15.8203125,1,100.27216,75.164734,480.375,649.875,-3.5308836,61.15625,0,60.59375,12.13746,37.999966,31.066895,1,85.83,28.9375,0,-75.75073,34.051514,0,3.3691406,-12.976074,0,85.43,86.05,0.62000275,-5.45,0,-0.16,0,0,0,0,6.07,0,0,0,0,0,0,0,0.50312597,0
2109.013,-0.019710587,-0.137479,0.22847359,0.23687287,94.32703,-10.526308,14.578254,-4.3857217,0,0,0,96.99251,2,0,459,219,2711,21.176472,-7.34375,0.09020996,101.60713,12442.67,12207.052,1100.0834,499.89316,0,17.146578,0,-3.5308836,4,26.385498,-5.273162,19.124975,20.999973,1.288,0,-30.015625,0.10040283,0,0,0,0,0,1.0126953,0.99902344,55.833435,-5.1065467E-8,64.26706,65.8083,0,101.999985,16.210938,1,100.36337,75.164734,480.375,649.875,-3.4497068,60.78125,0,62.625,12.13746,37.999966,31.170654,1,85.98,30.125,0,-75.9552,34.259033,0,3.3691406,-12.976074,0,85.48,86.07,0.58999634,-5.48,0,0,0,0,0,0,6.07,0,0,0,0,0,0,0,0.50312597,0
2109.033,-0.01576847,-0.092491604,0.23113894,0.2395858,94.32703,-10.526308,14.58759,-4.36101,0,0,0,96.99251,2,0,459.375,219,2705,21.176472,-7.390625,0.089904785,101.59055,12400.216,12421.443,1100.0834,499.89316,0,17.697641,0,-3.4497068,4,27.713013,-5.2721615,19.124975,20.999973,1.284,0,-30.007812,0.103637695,0,0,0,0,0,1.0117188,0.99902344,55.845642,-3.5745828E-8,64.791855,66.35129,0,101.999985,16.40625,1,100.479454,75.164734,480.375,649.875,-3.3847654,61.6875,0,63.75,12.13746,37.999966,31.774902,1,85.93,31.09375,0,-76.19629,34.350586,0,3.3691406,-12.976074,0,85.36,85.93,0.5699997,-5.5,0,-0.32,0,0,0,0,6.07,0,0,0,0,0,0,0,0.50312597,0
2109.051,-0.012614776,-0.055746645,0.23421253,0.24221393,94.32703,-10.526308,14.588266,-4.2848744,0,0,0,96.99251,2,0,459.375,218.625,2707,21.176472,-7.421875,0.089904785,101.565674,12371.56,12546.682,1100.0834,499.89316,2.416205,17.718836,0,-3.3847654,4,29.699707,-5.271261,18.749975,20.624973,1.284,0,-30.078125,0.10644531,0,0,0,0,0,1.0039062,0.99902344,55.915833,-2.5022079E-8,65.345146,66.87087,0,101.999985,16.601562,1,100.45458,75.164734,480.375,649.875,-3.3328123,63.28125,0,64.75,12.604284,37.999966,31.854248,1,85.79,31.9375,0,-76.208496,34.32007,0,3.3691406,-12.976074,0,85.41,86.18,0.76999664,-5.3,0,0.96,0,0,0,0,6.07,0,0,0,0,0,0,0,0.50312597,0
2109.073,-0.010091822,-0.022298658,0.23731494,0.24157809,94.32703,-10.526308,14.58288,-4.204604,0,0,0,96.99251,2,0,458.625,218.625,2715,21.176472,-7.4921875,0.08996582,101.6403,12502.105,12680.411,1100.0834,499.89316,2.5857632,17.90959,0,-3.3328123,4,30.018616,-5.2704506,18.749975,20.624973,1.336,0,-30.132812,0.106933594,0,0,0,0,0,1.0039062,0.99902344,55.92804,-1.7515454E-8,65.96291,66.79743,0,101.999985,16.601562,1,100.51263,75.164734,480.375,649.875,-3.29125,64.9375,0,64.75,12.604284,37.999966,32.110596,1,85.8,32.09375,0,-76.26343,34.191895,0,3.3691406,-12.976074,0,85.44,85.97,0.5299988,-5.54,0,0.16,0,0,0,0,6.07,0,0,0,0,0,0,0,0.50312597,0
