Time,Accel. Lat (m/s2),Accel. Long (m/s2),Airmass (g/stk),Airmass SP (g/stk),Ambient Press (kpa),Ambient Temp (°C),Battery Volts (V),Boost (psi),Calc TQ (nm),Calc HP (hp),Comb Mode (),Coolant Temp (°C),Cruise (),DV Position (%),EOI Actual (°),EOI Limit (°),Engine Speed (rpm),Eth Content (%),Exh Cam Position (°),Exh Flow Factor (),Exh Pres Desired (kpa),FP DI (kpa),FP DI SP (kpa),FP MPI (kpa),FP MPI SP (kpa),Fuel Flow (mg/stk),Fuel Flow SP (mg/stk),Fuel Split MPI (),Fuel Trim (%),Gear (gear),HPFP Eff Vol (%),IAT (°C),Ign Table (°),Ign Avg (°),Inj PW DI (ms),Inj PW MPI (ms),Intake Cam Pos (°),Intake Flow Fact (),Knock Avg (°),Knock Cyl 1 (°),Knock Cyl 2 (°),Knock Cyl 3 (°),Knock Cyl 4 (°),Lambda (l),Lambda SP (l),LPFP Duty (%),LTFT (%),MAP (kpa),MAP SP (kpa),Misfires (),Oil Temp (°C),Pedal Pos (%),Port Flap Pos (%),PUT (kpa),PUT SP (kpa),SOI Actual (°),SOI Limit (°),STFT (%),Torque (Nm),Torque Lim (),Torque Req (Nm),TPS (%),Trans Temp (°C),Turbo Speed (rpm),Valve Lift Pos (),Vehicle Speed (km/h),WG Flow Des (kg/hr),WG I Value (%),WG P-D Value (%),WG Pos Base (%),WG Pos Final (%),WG Voltage (V),WG modifier (%),Active (),Slowest Wheel (km/h),Fastest Wheel (km/h),Wheel Slip (km/h),P (),I (),D (),PID (),WG pull (%),Ignition pull (km/h),Slip ramp (km/h),Slip target (km/h),RPM Limit Off (rpm),RPM Limit Soft (rpm),RPM Limit Medium (rpm),RPM Limit Hard (rpm),Cut type (rpm),Cut pattern (rpm),Cut position (rpm),Wheel Angle (),DSG Torque (nm),Input Shaft 1 (rpm),Input Shaft 2 (rpm),Clutch 1 Press (bar),Clutch 2 Press (bar),Clutch 1 Current (mA),Clutch 2 Current (mA),Clutch 1 Torque (nm),Clutch 2 Torque (nm),Trans Temp (°C),SimosTools [R1.00:2023_3_5:SL 29.33 HSL CBRICK SWG is38 - moar timing 2.bin]
1037.9,0.2893932,3.550726,1.6555604,1.699991,93.794266,-15.037595,14.544262,26.358494,491.7846,276.97815,0.0,97.744385,0.0,0.0,299.625,201.0,4009.0,21.176472,-9.28125,1.2698975,451.801,17186.879,20000.502,1100.0834,499.89316,147.51567,158.13426,0.0,7.025634,4.0,99.998474,-10.512594,-2.6249967,2.9999962,10.052,0.0,11.2421875,0.9299927,0.0,0.0,0.0,0.0,0.0,0.83496094,0.8300781,75.75073,-3.0822456E-26,275.51773,282.73398,0.0,83.96909,99.90234,0.0,276.12366,279.6642,541.125,649.875,7.0267572,478.25,0.0,500.0,79.82713,28.99998,185.7666,0.0,126.91,279.0,-0.8117676,2.2155762,48.632812,49.458313,1.8701172,-14.251709,0.0,123.51,126.89,3.3799973,-2.87,0.0,-0.48,0.0,0.0,0.0,0.0,6.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2031273,0.0,2974.0,4005.0,0.08,14.01,0.8,1210.8,-600.0,525.3,0.0,0
1037.918,0.29151455,3.5765405,1.6590062,1.699991,93.79364,-15.037595,14.557937,26.363987,493.70404,277.71286,0.0,97.744385,0.0,0.0,297.75,201.0,4017.0,21.176472,-9.2890625,1.2719116,452.5224,17222.434,20000.502,1100.0834,499.89316,147.51567,157.75275,0.0,7.0267572,4.0,99.998474,-10.513966,-2.6249967,2.9999962,10.144,0.0,11.71875,0.93115234,0.0,0.0,0.0,0.0,0.0,0.83496094,0.8300781,75.75073,-2.1575719E-26,275.70966,282.33395,0.0,83.97218,99.90234,0.0,276.23145,279.73056,541.125,649.875,7.027656,478.375,0.0,500.09375,79.82713,28.99998,186.24268,0.0,126.75,279.34375,-0.78125,2.4475098,48.620605,49.69635,1.8603516,-14.251709,0.0,123.88,127.49,3.6100006,-2.63,0.0,0.64,0.0,0.0,0.0,0.0,6.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1593772,0.0,2974.0,4005.0,0.08,14.01,0.8,1210.8,-600.0,525.3,0.0,0
1037.94,0.29321164,3.5868664,1.65546,1.699991,93.79391,-15.037595,14.55579,26.39179,495.36005,279.2004,0.0,98.045135,0.0,0.0,297.75,201.0,4058.0,21.176472,-9.25,1.2839355,456.79263,17056.334,20000.502,1100.0834,499.89316,147.8336,157.58319,0.0,7.027656,4.0,99.998474,-10.515202,-2.6249967,2.9999962,10.144,0.0,11.6875,0.93914795,0.0,0.0,0.0,0.0,0.0,0.83496094,0.82910156,75.75073,-1.5103002E-26,276.0165,283.2187,0.0,83.97497,99.90234,0.0,276.72897,279.7803,541.125,649.875,7.028375,477.4375,0.0,499.78125,79.82713,28.99998,186.95068,0.0,127.51,281.75,-0.7537842,1.5258789,48.468018,48.72284,1.8676758,-14.251709,0.0,124.25,128.14,3.8899994,-2.36,0.0,0.64,0.0,0.0,0.0,0.0,6.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2031273,0.0,2979.0,4005.0,0.09,13.99,0.8,1210.8,-600.0,525.3,0.0,0
1037.961,0.2945693,3.5722466,1.6555887,1.699991,93.79414,-15.037595,14.548428,26.436275,495.59262,282.18253,0.0,98.285736,0.0,0.0,293.625,200.625,4067.0,21.176472,-9.3046875,1.2890625,458.6334,16963.996,20000.502,1100.0834,499.89316,148.15152,157.26527,0.0,7.028375,4.0,99.998474,-10.516314,-2.6249967,2.6249967,10.244,0.0,11.890625,0.93621826,0.0,0.0,0.0,0.0,0.0,0.8300781,0.82910156,75.75073,-1.0572101E-26,275.96918,283.09598,0.0,83.97747,99.90234,0.0,276.46362,279.82178,541.5,649.875,7.02895,474.5,0.0,499.78125,79.82713,28.99998,187.11548,0.0,127.91,280.875,-0.7141113,2.6916504,48.4375,49.928284,1.8701172,-14.251709,0.0,124.02,128.04,4.0199966,-2.22,0.0,0.4,0.0,0.0,0.0,0.0,6.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1593772,0.0,2979.0,4005.0,0.09,13.99,0.8,1210.8,-600.0,525.3,0.0,0
1037.979,0.27565545,3.547649,1.6572888,1.699991,93.79436,-15.037595,14.549133,26.429377,493.95636,281.87463,0.0,98.47822,0.0,0.0,294.375,200.625,4064.0,21.176472,-9.375,1.2908936,459.27188,16856.27,20000.502,1100.0834,499.89316,148.15152,157.11691,0.0,7.02895,4.0,99.998474,-10.517313,-2.6249967,2.6249967,10.28,0.0,11.9609375,0.93151855,0.0,0.0,0.0,0.0,0.0,0.82910156,0.82910156,75.75073,-7.4004706E-27,276.26877,283.0763,0.0,83.97972,99.90234,0.0,276.91138,279.85492,544.5,649.875,7.0294104,474.375,0.0,500.1875,79.82713,28.99998,187.08496,0.0,127.96,279.46875,-0.680542,1.6235352,48.461914,48.89984,1.8603516,-14.251709,0.0,124.25,128.54,4.2899933,-1.94,0.0,0.08,0.0,0.0,0.0,0.0,6.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.093752,0.0,2979.0,4005.0,0.09,13.99,0.7,1206.8,-600.0,532.75,0.0,0
1038.0,0.28052434,3.5190597,1.6575736,1.699991,93.79455,-15.037595,14.549627,26.472813,492.11276,280.61545,0.0,98.6322,0.0,0.0,292.5,200.625,4080.0,21.176472,-9.375,1.2964478,461.2619,16778.262,20000.502,1100.0834,499.89316,148.15152,157.45602,0.0,7.0294104,4.0,99.998474,-10.518213,-2.6249967,2.6249967,10.36,0.0,11.8984375,0.93444824,0.0,0.0,0.0,0.0,0.0,0.8300781,0.82910156,75.75073,-5.1803294E-27,276.6484,283.40173,0.0,83.98175,99.90234,0.0,277.37573,279.8881,545.25,649.875,7.0297785,473.90625,0.0,499.875,79.82713,28.99998,187.52441,0.0,128.54,280.34375,-0.6561279,0.75683594,48.406982,48.02704,1.8481445,-14.251709,0.0,124.96,129.16,4.2000046,-2.02,0.0,-0.24,0.0,0.0,0.0,0.0,6.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.050002,0.0,2979.0,4005.0,0.09,13.99,0.7,1206.8,-600.0,532.75,0.0,0
1038.021,0.26441947,3.5076241,1.6555823,1.699991,93.79472,-15.037595,14.5499735,26.527864,490.55267,280.82712,0.0,98.75539,0.0,0.0,292.5,201.0,4091.0,21.176472,-9.3984375,1.302063,463.25192,16616.938,20000.502,1100.0834,499.89316,148.15152,156.7142,0.0,7.0297785,4.0,99.998474,-10.519024,-2.2499971,2.9999962,10.36,0.0,11.375,0.93341064,0.0,0.0,0.0,0.0,0.0,0.828125,0.82910156,75.75073,-3.6262306E-27,276.63605,283.76285,0.0,83.983574,99.90234,0.0,277.2845,279.9047,545.25,649.875,6.8738227,476.15625,0.0,499.875,79.82713,28.99998,187.6709,0.0,129.12,280.03125,-0.6378174,0.99487305,48.364258,48.283386,1.8261719,-14.251709,0.0,125.02,129.1,4.0800095,-2.14,0.0,-0.32,0.0,0.0,0.0,0.0,6.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.050002,0.0,3017.0,4064.0,0.09,13.76,0.7,1206.8,-600.0,532.75,0.0,0
1038.04,0.25153556,3.5217998,1.657068,1.699991,93.795715,-15.037595,14.561934,26.525928,491.00436,281.84354,0.0,98.55318,0.0,0.0,293.625,201.0,4086.0,21.176472,-9.4609375,1.3026733,463.4592,16616.406,20000.502,1100.0834,499.89316,148.15152,157.37125,0.0,6.8738227,4.0,99.998474,-10.594941,-2.2499971,2.9999962,10.332,0.0,11.234375,0.928833,0.0,0.0,0.0,0.0,0.0,0.82910156,0.82910156,75.75073,-2.5383614E-27,276.8749,283.85117,0.0,83.985214,99.90234,0.0,277.42548,279.92126,547.125,649.875,6.9053082,476.125,0.0,500.0,79.82713,28.99998,187.677,0.0,129.12,278.65625,-0.61950684,1.1566162,48.38867,48.48175,1.8408203,-14.251709,0.0,125.39,128.95,3.5599976,-2.65,0.0,-0.8,0.0,0.0,0.0,0.0,6.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0062519,0.0,3017.0,4064.0,0.09,13.76,0.7,1206.8,-600.0,532.75,0.0,0
1038.062,0.24122846,3.52747,1.662154,1.699991,93.79661,-15.037595,14.558588,26.560453,493.01453,282.65152,0.0,98.39142,0.0,0.0,292.5,201.0,4077.0,21.176472,-9.3984375,1.3015747,463.0695,16577.137,20000.502,1100.0834,499.89316,148.15152,157.562,0.0,6.9053082,4.0,99.998474,-10.663267,-2.6249967,2.9999962,10.408,0.0,11.015625,0.92541504,0.0,0.0,0.0,0.0,0.0,0.82910156,0.82910156,75.74005,-1.776853E-27,277.39713,283.5534,0.0,83.986694,99.90234,0.0,278.0142,279.93787,547.125,649.875,6.9304967,476.25,0.0,500.0,79.82713,28.99998,187.78076,0.0,128.96,277.625,-0.6072998,0.2166748,48.425293,47.566223,1.8237305,-14.251709,0.0,125.59,129.31,3.7200012,-2.48,0.0,0.0,0.0,0.0,0.0,0.0,6.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9406268,0.0,3017.0,4064.0,0.09,13.76,0.8,1183.4,-600.0,523.75,0.0,0
1038.079,0.21298277,3.5484881,1.6623576,1.699991,93.79741,-15.037595,14.544527,26.636097,492.96967,282.00327,0.0,98.26201,0.0,0.0,292.5,201.0,4085.0,21.176472,-9.3515625,1.3015137,463.5504,16460.389,20000.502,1100.0834,499.89316,148.15152,157.07452,0.0,6.9304967,4.0,99.998474,-10.72476,-2.2499971,2.9999962,10.408,0.0,11.03125,0.92907715,0.0,0.0,0.0,0.0,0.0,0.82910156,0.82910156,75.74005,-1.243797E-27,277.41623,283.4044,0.0,83.98802,99.90234,0.0,277.97272,279.95444,547.125,649.875,6.9506474,476.3125,0.0,500.0,79.82713,28.99998,187.96387,0.0,129.01,278.71875,-0.5950928,0.8453369,48.394775,48.17047,1.8164062,-14.251709,0.0,125.84,129.56,3.7200012,-2.46,0.0,0.0,0.0,0.0,0.0,0.0,6.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.85312665,0.0,3017.0,4064.0,0.09,13.76,0.8,1183.4,-600.0,523.75,0.0,0
1038.1,0.17038622,3.5756454,1.6666132,1.699991,93.79813,-15.037595,14.540544,26.638765,494.84863,283.6336,0.0,98.15848,0.0,0.0,288.0,201.375,4098.0,21.176472,-9.40625,1.3058472,465.10098,16311.27,20000.502,1100.0834,499.89316,148.44824,158.07068,0.0,6.9506474,4.0,99.998474,-10.780104,-2.2499971,3.3749957,10.552,0.0,11.0546875,0.9332886,0.0,0.0,0.0,0.0,0.0,0.82910156,0.828125,75.74005,-8.706579E-28,277.6135,283.07886,0.0,83.98922,99.90234,0.0,278.15512,279.971,546.375,649.875,6.810518,478.40625,0.0,499.78125,79.82713,28.99998,188.5437,0.0,129.57,280.0,-0.58288574,0.8972168,48.35205,48.23456,1.8188477,-14.251709,0.0,126.22,129.66,3.4400024,-2.74,0.0,-0.32,0.0,0.0,0.0,0.0,6.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.85312665,0.0,3022.0,4070.0,0.09,13.82,0.8,1183.4,-600.0,523.75,0.0,0
1038.118,0.13630898,3.5865083,1.6622121,1.699991,93.798775,-15.037595,14.5611925,26.66729,497.18088,285.87726,0.0,98.07565,0.0,0.0,289.875,201.375,4120.0,21.176472,-9.3984375,1.3131714,468.2104,16182.848,20000.502,1100.0834,499.89316,148.44824,157.79514,0.0,6.810518,4.0,99.998474,-10.829913,-2.2499971,3.3749957,10.496,0.0,11.1171875,0.93548584,0.0,0.0,0.0,0.0,0.0,0.8300781,0.828125,75.74005,-6.0946053E-28,277.66095,283.7794,0.0,83.990295,99.90234,0.0,278.24634,279.9876,548.25,649.875,6.6984143,478.25,0.0,499.78125,79.82713,28.99998,188.73901,0.0,129.5,280.65625,-0.57373047,0.7751465,48.2666,48.042297,1.8188477,-14.251709,0.0,126.17,130.49,4.3200073,-1.85,0.0,1.04,0.0,0.0,0.0,0.0,6.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.80937654,0.0,3022.0,4070.0,0.09,13.82,0.8,1183.4,-600.0,523.75,0.0,0
1038.14,0.08904719,3.5721035,1.6672764,1.699991,93.800186,-15.037595,14.563929,26.67397,496.81412,287.19995,0.0,98.31015,0.0,0.0,289.875,201.375,4133.0,21.176472,-9.359375,1.3180542,469.96823,16144.108,20000.502,1100.0834,499.89316,148.76616,158.3462,0.0,6.6984143,4.0,99.998474,-10.874742,-2.2499971,3.3749957,10.496,0.0,11.46875,0.9382324,0.0,0.0,0.0,0.0,0.0,0.828125,0.82714844,75.74005,-4.2662237E-28,278.44778,283.79263,0.0,83.991264,99.90234,0.0,278.94284,279.99588,548.25,649.875,6.6087317,478.0625,0.0,500.0,79.82713,28.99998,189.27612,0.0,130.09,281.46875,-0.5584717,-0.20751953,48.217773,47.026062,1.8066406,-14.251709,0.0,126.32,130.65,4.329994,-1.82,0.0,-0.4,0.0,0.0,0.0,0.0,6.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7000013,0.0,3022.0,4070.0,0.09,13.82,0.7,1213.1,-600.0,529.1,0.0,0
1038.164,0.07123776,3.5475917,1.65867,1.699991,93.80146,-15.037595,14.542406,26.787937,495.3256,287.24298,0.0,98.49775,0.0,0.0,288.0,201.0,4146.0,21.176472,-9.375,1.321228,471.09592,16099.001,20000.502,1100.0834,499.89316,148.76616,157.62558,0.0,6.6087317,4.0,99.998474,-10.915087,-2.2499971,2.9999962,10.576,0.0,11.8671875,0.9413452,0.0,0.0,0.0,0.0,0.0,0.82910156,0.82714844,75.74005,-2.9863566E-28,277.46875,284.13376,0.0,83.992134,99.90234,0.0,278.1054,279.99588,549.75,649.875,6.5369854,474.5625,0.0,499.875,79.82713,28.99998,189.01367,0.0,130.61,282.40625,-0.54016113,1.3275146,48.16284,48.512268,1.8041992,-14.251709,0.0,126.95,131.17,4.220001,-1.93,0.0,-0.08,0.0,0.0,0.0,0.0,6.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7000013,0.0,3022.0,4070.0,0.09,13.82,0.7,1213.1,-600.0,529.1,0.0,0
1038.182,0.036990207,3.5190368,1.6650424,1.699991,93.802605,-15.037595,14.533199,26.645733,493.7578,287.23444,0.0,98.64783,0.0,0.0,288.75,201.0,4134.0,21.176472,-9.3125,1.3175659,470.3082,16070.345,20000.502,1100.0834,499.89316,148.76616,158.0071,0.0,6.5369854,4.0,99.998474,-10.951398,-2.2499971,2.9999962,10.608,0.0,11.515625,0.9387207,0.0,0.0,0.0,0.0,0.0,0.8251953,0.82714844,75.74005,-2.0904496E-28,278.08865,283.74548,0.0,83.99292,99.90234,0.0,278.7107,279.99588,552.0,649.875,6.4795885,474.71875,0.0,500.0,79.82713,28.99998,189.21509,0.0,130.81,281.625,-0.53100586,0.15258789,48.205566,47.395325,1.8017578,-14.251709,0.0,127.0,130.85,3.850006,-2.27,0.0,0.48,0.0,0.0,0.0,0.0,6.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5906261,0.0,3075.0,4140.0,0.09,13.91,0.7,1213.1,-600.0,529.1,0.0,0
1038.199,-0.010407833,3.5263648,1.6638982,1.699991,93.803635,-15.037595,14.544333,26.73552,492.18527,285.49094,0.0,98.76789,0.0,0.0,288.75,201.0,4141.0,21.176472,-9.265625,1.3197632,471.08762,16011.44,20000.502,1100.0834,499.89316,148.76616,157.58319,0.0,6.4795885,4.0,99.998474,-10.984077,-2.2499971,2.9999962,10.608,0.0,11.53125,0.93927,0.0,0.0,0.0,0.0,0.0,0.82421875,0.82714844,75.74005,-1.4633147E-28,278.2969,284.1219,0.0,83.99363,99.90234,0.0,278.8931,279.99588,552.0,649.875,6.433671,474.625,0.0,499.875,79.82713,28.99998,189.19678,0.0,130.81,281.78125,-0.5187988,0.18310547,48.187256,47.413635,1.8017578,-14.251709,0.0,127.45,131.12,3.6699982,-2.44,0.0,-0.4,0.0,0.0,0.0,0.0,6.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.50312597,0.0,3075.0,4140.0,0.09,13.91,0.7,1213.1,-600.0,529.1,0.0,0
1038.219,-0.048326265,3.529296,1.6642572,1.699991,93.804565,-15.037595,14.557986,26.765596,494.03384,287.04843,0.0,98.86394,0.0,0.0,287.25,201.0,4157.0,21.176472,-9.2109375,1.3240356,472.6133,16060.262,20000.502,1100.0834,499.89316,148.76616,157.90112,0.0,6.433671,4.0,99.998474,-11.01349,-2.2499971,2.9999962,10.628,0.0,11.625,0.9435425,0.0,0.0,0.0,0.0,0.0,0.82910156,0.82714844,75.74005,-1.0243203E-28,278.2455,284.0922,0.0,83.99426,99.90234,0.0,278.8931,279.99588,551.25,649.875,6.396937,474.5625,0.0,499.875,79.82713,28.99998,189.63013,0.0,131.16,283.0625,-0.5126953,0.5493164,48.120117,47.731018,1.7993164,-14.251709,0.0,127.85,131.21,3.3600082,-2.75,0.0,-1.2,0.0,0.0,0.0,0.0,6.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.50312597,0.0,3075.0,4140.0,0.09,13.91,0.7,1191.3,-600.0,527.85,0.0,0
1038.24,-0.058661014,3.5492184,1.6632895,1.699991,93.80623,-15.037595,14.555824,26.757898,494.18442,288.24536,0.0,98.94077,0.0,0.0,301.5,201.0,4160.0,21.176472,-9.2421875,1.3254395,473.1108,16430.14,20000.502,1100.0834,499.89316,149.08409,157.60439,0.0,6.396937,4.0,99.998474,-11.039961,-2.2499971,2.9999962,10.084,0.0,11.6640625,0.9428711,0.0,0.0,0.0,0.0,0.0,0.82714844,0.82714844,75.74005,-7.170242E-29,278.56488,284.4891,0.0,83.994835,99.90234,0.0,279.12527,279.99588,552.375,649.875,6.3675494,474.4375,0.0,500.09375,79.82713,28.99998,189.77661,0.0,131.26,282.875,-0.5065918,0.44555664,48.10791,47.61505,1.7944336,-14.251709,0.0,127.74,131.48,3.7399979,-2.37,0.0,0.64,0.0,0.0,0.0,0.0,6.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.50312597,0.0,3075.0,4140.0,0.09,13.91,0.7,1191.3,-600.0,527.85,0.0,0
1038.263,-0.04692881,3.5571876,1.6660932,1.699991,93.807724,-15.037595,14.542592,26.804014,496.1833,289.62012,0.0,99.00224,0.0,0.0,301.5,201.0,4175.0,21.176472,-9.25,1.3280029,474.0229,16690.17,20000.502,1100.0834,499.89316,149.08409,158.60054,0.0,6.3675494,4.0,99.998474,-11.063785,-2.2499971,2.9999962,10.084,0.0,11.7578125,0.94885254,0.0,0.0,0.0,0.0,0.0,0.8408203,0.82714844,75.74005,-5.0191693E-29,278.90765,284.38412,0.0,83.99535,99.90234,0.0,279.5813,279.99588,552.375,649.875,6.5002894,473.75,0.0,499.6875,79.82713,28.99998,190.17944,0.0,131.39,284.65625,-0.49743652,0.10681152,48.046875,47.261047,1.7919922,-14.251709,0.0,128.09,131.86,3.7700043,-2.34,0.0,-0.24,0.0,0.0,0.0,0.0,6.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.50312597,0.0,3091.0,4152.0,0.09,13.92,0.7,1191.3,-600.0,527.85,0.0,0
1038.279,-0.03754305,3.5603752,1.6663011,1.699991,93.80907,-15.037595,14.545049,26.853548,496.11768,290.62598,0.0,99.05142,0.0,0.0,303.0,201.0,4187.0,21.176472,-9.28125,1.3303833,475.39932,16703.438,20000.502,1100.0834,499.89316,149.08409,160.06299,0.0,6.5002894,4.0,99.998474,-11.085226,-2.2499971,2.9999962,10.032,0.0,12.125,0.9561157,0.0,0.0,0.0,0.0,0.0,0.8466797,0.82714844,75.74005,-3.5134186E-29,278.8865,284.3183,0.0,83.99582,99.90234,0.0,279.54816,279.99588,553.5,649.875,6.6064816,473.4375,0.0,499.6875,79.82713,28.99998,190.55786,0.0,131.82,286.84375,-0.491333,0.14343262,47.998047,47.26715,1.8066406,-14.251709,0.0,128.59,132.17,3.5800018,-2.53,0.0,-0.56,0.0,0.0,0.0,0.0,6.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.50312597,0.0,3091.0,4152.0,0.09,13.92,0.7,1191.3,-600.0,527.85,0.0,0
1038.299,-0.030034442,3.5429,1.6661311,1.699991,93.81028,-15.037595,14.552628,26.850306,496.40683,291.63116,0.0,99.09077,0.0,0.0,303.75,201.0,4205.0,21.176472,-9.375,1.3357544,477.30643,17026.615,20000.502,1100.0834,499.89316,149.40201,159.51192,0.0,6.6064816,4.0,99.998474,-11.104524,-2.2499971,2.9999962,10.048,0.0,12.1953125,0.9611206,0.0,0.0,0.0,0.0,0.0,0.8496094,0.8261719,75.74005,-2.459393E-29,279.19928,284.75394,0.0,83.99624,99.90234,0.0,279.85495,279.99588,556.125,649.875,6.8476853,470.15625,0.0,499.6875,79.82713,28.99998,190.9668,0.0,132.15,288.34375,-0.4852295,0.09765625,47.93091,47.190857,1.7919922,-14.251709,0.0,128.54,132.54,4.0,-2.11,0.0,-0.08,0.0,0.0,0.0,0.0,6.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.50312597,0.0,3091.0,4152.0,0.09,13.92,0.8,1143.9,-600.0,477.5,0.0,0
1038.318,-0.024027554,3.5359101,1.6652019,1.699991,93.81137,-15.037595,14.557933,26.895523,494.57666,291.80508,0.0,99.12224,0.0,0.0,292.875,201.0,4213.0,21.176472,-9.4140625,1.3358765,477.87857,16862.107,20000.502,1100.0834,499.89316,149.40201,160.10538,0.0,6.8476853,4.0,99.998474,-11.121891,-2.2499971,2.9999962,10.476,0.0,12.1328125,0.96643066,0.0,0.0,0.0,0.0,0.0,0.8515625,0.8261719,75.74005,-1.7215751E-29,279.44513,285.0785,0.0,83.99661,99.90234,0.0,280.12857,279.99588,557.25,649.875,7.0406485,469.96875,0.0,499.78125,79.82713,28.99998,191.1377,0.0,132.5,289.9375,-0.4852295,0.015258789,47.894287,47.102356,1.7919922,-14.251709,0.0,128.95,132.98,4.029999,-2.08,0.0,0.16,0.0,0.0,0.0,0.0,6.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.50312597,0.0,3091.0,4152.0,0.09,13.92,0.8,1143.9,-600.0,477.5,0.0,0
1038.34,-0.019222043,3.5331142,1.6678437,1.699991,93.81318,-15.037595,14.555787,26.93093,494.83688,292.51407,0.0,99.147415,0.0,0.0,292.875,201.0,4222.0,21.176472,-9.3671875,1.3360596,478.45898,16651.432,20000.502,1100.0834,499.89316,149.40201,159.82983,0.0,7.0406485,4.0,99.998474,-11.137522,-2.2499971,2.9999962,10.476,0.0,12.140625,0.97052,0.0,0.0,0.0,0.0,0.0,0.84765625,0.8261719,75.74005,-1.2051025E-29,279.8177,285.12234,0.0,83.99695,99.90234,0.0,280.4105,279.99588,557.25,649.875,7.195019,469.9375,0.0,499.875,79.82713,28.99998,191.43066,0.0,132.91,291.15625,-0.491333,-0.19836426,47.857666,46.858215,1.7822266,-14.251709,0.0,129.05,133.41,4.3600006,-1.75,0.0,0.16,0.0,0.0,0.0,0.0,6.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.50312597,0.0,3110.0,4198.0,0.08,12.88,0.8,1143.9,-600.0,477.5,0.0,0
1038.362,-0.015377635,3.5319958,1.664115,1.699991,93.81481,-15.037595,14.536707,26.98474,495.14764,293.32306,0.0,99.16756,0.0,0.0,293.25,201.0,4239.0,21.176472,-9.390625,1.3401489,479.9349,16422.18,20000.502,1100.0834,499.89316,149.69873,159.80864,0.0,7.195019,4.0,99.998474,-11.151589,-2.2499971,2.9999962,10.464,0.0,12.2109375,0.9762573,0.0,0.0,0.0,0.0,0.0,0.8359375,0.8261719,75.74005,-8.4357176E-30,279.5288,285.29178,0.0,83.99725,99.90234,0.0,280.1783,279.99588,558.0,649.875,7.3185153,469.28125,0.0,499.78125,79.82713,28.99998,191.59546,0.0,133.26,292.875,-0.49743652,-0.21057129,47.790527,46.809387,1.7773438,-14.251709,0.0,129.41,133.41,4.0,-2.11,0.0,-0.64,0.0,0.0,0.0,0.0,6.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.50312597,0.0,3110.0,4198.0,0.08,12.88,0.8,1143.9,-600.0,477.5,0.0,0
1038.378,-0.012302108,3.5315485,1.6664501,1.699991,93.81628,-15.037595,14.52921,26.942617,495.28796,294.5876,0.0,99.18367,0.0,0.0,290.625,201.0,4239.0,21.176472,-9.3125,1.3405762,480.07587,16319.23,20000.502,1100.0834,499.89316,149.69873,159.36356,0.0,7.3185153,4.0,99.998474,-11.16425,-2.2499971,2.9999962,10.584,0.0,12.21875,0.97558594,0.0,0.0,0.0,0.0,0.0,0.8310547,0.8261719,75.74005,-5.9050024E-30,279.90726,285.29178,0.0,83.99753,99.90234,0.0,280.5929,279.99588,559.5,649.875,7.261062,469.1875,0.0,499.875,79.82713,28.99998,191.72363,0.0,133.31,292.6875,-0.50354004,-0.35095215,47.790527,46.669006,1.7797852,-14.251709,0.0,129.77,133.79,4.019989,-2.1,0.0,-0.88,0.0,0.0,0.0,0.0,6.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.546876,0.0,3110.0,4198.0,0.08,12.88,0.8,1124.9,-600.0,476.1,0.0,0
